ZIP,MEDIAN_HOUSEHOLD_INCOME,POPULATION,POPULATION_DENSITY_PER_SQ_MILE,HYDROCODONE,OXYCODONE
1542,67172,2202,546.9448583999999,0.0,0.0
1543,81295,7973,227.1251139,1672.5,26344.8355
1545,88643,35299,1702.058923,47897.5,108355.0
1550,48195,16719,824.408284,11542.5,66037.3355
1560,68854,4527,1269.133726,0.0,0.0
1561,80938,330,2682.926829,5.0,0.0
1562,65184,11688,355.994152,5687.5,41942.5
1564,102115,7808,254.8469221,0.0,0.0
1566,72387,6294,221.994921,5017.5,16297.5
1568,107950,7480,348.880597,0.0,0.0
1569,80536,13569,466.6093535,4710.0,42207.5
1570,50142,16767,1354.361874,10527.5,79367.5
1571,64228,11390,547.1489647999999,1912.5,11340.0
1581,101876,18272,887.6797513,3220.0,29550.0
1583,79865,7591,601.7439555999999,4335.0,21085.0
1585,60376,4554,178.2387476,0.0,0.0
1588,67286,9733,1130.035992,6422.5,27157.5
1590,104730,8875,277.265769,0.0,0.0
1602,61861,22819,3956.823305,5880.0,31392.629999999994
1603,37454,19916,4412.051396,5937.5,71327.5
1604,47438,34677,5385.463581,11710.0,84250.0
1605,41023,26221,4647.465438,14585.0,102967.5
1606,57646,19077,3217.03204,2722.5,7942.5
1607,47987,8351,2637.7132030000002,3085.0,7582.5
1608,26526,3888,8678.571429000001,3267.5,42337.3355
1609,44501,22421,5869.371728,15.0,0.0
1610,21388,23945,11262.93509,10445.0,72200.69050000001
1611,63333,2242,651.3654852000001,0.0,0.0
1612,100358,4845,316.3565132,0.0,0.0
1701,92018,31217,1840.733534,6285.0,33380.0
1702,53081,37206,4597.874444,2755.0,39827.5
1718,84559,469,9978.723404,0.0,0.0
1719,102222,4996,485.7087303,0.0,0.0
1720,110534,21361,1083.599655,3232.5,29239.8355
1721,91904,16593,1345.742092,3090.0,23502.3355
1730,107033,13221,965.1773982000001,2160.0,19240.0
1731,77369,1396,1764.854614,0.0,0.0
1740,125741,4897,245.4390537,0.0,0.0
1741,155000,4852,317.8512938,0.0,0.0
1742,119902,17726,725.1084022000001,1515.0,15165.0
1745,114761,397,994.9874687000001,0.0,0.0
1746,101901,13547,726.5754893999999,595.0,3702.5
1747,97227,5911,1143.105782,0.0,0.0
1748,121182,14925,568.3332699,282.5,4225.0
1749,76500,19063,1654.487068,5870.0,23602.5
1752,71835,38499,1845.058948,18115.0,138295.0
1754,76228,10106,1938.6150010000001,1882.5,9695.0
1756,102625,5839,328.5135591,0.0,0.0
1757,68565,28061,1885.8198920000002,10952.5,77840.0
1760,90673,32786,2213.625008,4087.5,33637.5
1770,145250,4119,260.4160081,402.5,2590.0
1772,141459,9370,688.1609871,660.0,8017.5
1773,143771,5112,375.3303965,0.0,0.0
1775,117440,6590,380.6388263,777.5,800.0
1776,152789,17659,728.5366558,1770.0,18660.0
1778,140652,13109,861.9805366,1015.0,4140.0
1801,71805,38903,3074.3638379999998,9732.5,30817.5
1803,90659,24487,2093.621751,5902.5,51512.5
1810,113874,33201,1076.242342,98980.0,405243.4199999998
1821,87745,30310,1829.430227,5492.5,23740.0
1824,99032,24911,1403.43662,3805.0,14555.0
1826,71731,29422,1426.382896,9797.5,107387.0065
1827,113594,3179,193.18181819999998,0.0,0.0
1830,63388,25137,1821.785766,9432.5,43425.0
1832,57959,22060,1941.9014079999997,5560.0,52047.5
1833,97895,8183,636.3141524,2160.0,24535.0
1834,84232,6459,727.0373706,0.0,0.0
1835,76253,13682,1751.6323129999998,3852.5,18695.0
1840,18507,4733,9504.016064,712.5,3435.0
1841,34128,47225,15288.119130000001,2440.0,60552.5
1843,42587,24425,7249.925794,2457.5,68785.0
1844,66023,47249,2126.513344,8772.5,103637.5
1845,99505,28352,1077.735964,3700.0,30077.5
1850,54087,15237,11203.67647,3557.5,21230.0
1851,51795,30190,9044.337927,6727.5,62437.5
1852,55089,33508,6765.192812,3002.5,27520.0
1854,44616,27606,7017.2852060000005,1920.0,18962.5
1860,75517,6338,749.3497281,0.0,0.0
1862,86304,10227,1106.698409,3085.0,23190.0
1863,77458,8891,1924.458874,0.0,0.0
1864,97574,14892,1133.333333,3465.0,11645.0
1867,103358,23956,2411.030596,2575.0,15270.855
1876,83976,28667,1401.192629,7000.0,37290.0
1879,92239,11305,673.6384221,0.0,0.0
1880,89830,24733,3580.341633,3840.0,24625.0
1886,123906,21951,725.2453167,1662.5,8182.5
1887,97107,22325,1314.9369769999998,3845.0,34590.0
1890,128546,21382,3545.34903,1180.0,10967.5
1901,18257,1689,6810.483870999999,4757.5,19780.0
1902,38107,45139,18784.43612,6937.5,60915.0
1904,69263,18203,4026.32161,6692.5,43895.0
1905,42449,25251,7092.977528,3720.0,25652.5
1906,69051,26660,2467.147881,8625.0,42109.8355
1907,90516,14027,4620.223979,3545.0,21850.0
1913,73843,16283,1327.81538,6500.0,31022.5
1915,71363,39502,2617.23978,8875.0,52552.3355
1921,143045,7961,337.9606045,0.0,0.0
1922,91052,3108,324.155194,987.5,0.0
1923,76695,26342,1995.1526170000002,11267.5,68887.171
1929,76989,3504,250.7872889,0.0,0.0
1930,63047,28789,1099.110449,16745.0,43245.0
1938,82395,13175,432.93243949999993,1625.0,15188.355000000001
1940,90677,12108,1147.895336,630.0,11330.0
1944,105000,5136,556.5066638,645.0,427.5
1945,95942,19808,4516.187870000001,1640.0,12827.5
1949,87728,8987,667.979783,2022.5,30772.5
1950,76313,17416,2086.248203,5360.0,38357.5
1951,91052,3558,258.4816564,0.0,0.0
1952,62924,8283,537.717476,1552.5,15922.5
1960,67119,50944,3184.597112,119810.0,158429.8355
1966,73676,6952,994.2791762,1925.0,1787.5325
1969,74911,5856,334.7816145,1542.5,13279.177499999998
1970,57313,41109,5069.5523490000005,7247.5,37915.0
1982,97491,7764,547.3387381,1732.5,10307.5
1983,115015,6089,510.69361739999994,0.0,0.0
1984,132697,4875,636.4229765,0.0,0.0
1985,111739,4235,314.8464798,0.0,0.0
2019,77420,16332,890.0757534,4650.0,18725.0
2021,88829,21561,1147.044741,4405.0,43365.0
2025,114214,7542,770.456635,2155.0,11755.0
2026,85131,24711,2412.241312,7827.5,73960.0
2030,164583,5589,369.667306,0.0,0.0
2032,77708,4226,1805.982906,0.0,0.0
2035,94994,16865,849.7077791000002,2730.0,20815.0
2038,92042,31635,1188.12439,7280.0,44260.0
2043,99910,22157,1000.0,3027.5,23401.6775
2045,70039,10293,3872.460497,1932.5,25262.5
2047,75170,180,753.1380753,0.0,0.0
2048,93593,23184,1153.375454,4685.0,62630.0
2050,85395,25429,874.4798652000001,3812.5,37595.0
2052,123176,12024,834.8840438999999,1180.0,10785.0
2053,100950,12752,1104.738803,2200.0,20530.0
2054,85472,7891,656.3799701,1195.0,5075.0
2056,111767,10981,738.5163763999999,292.5,920.0
2061,106730,10506,501.69523899999996,1885.0,59057.5
2062,72935,28602,2761.343889,6172.5,223847.171
2066,92394,17656,1043.067289,785.0,5965.0
2067,117828,17486,771.2597036000001,1182.5,8180.0
2071,91781,1707,1759.793814,0.0,0.0
2072,69340,26999,1677.68595,5760.0,50269.5065
2081,92954,18472,1030.8035710000001,6155.0,57642.5
2090,116083,14636,1343.368518,1015.0,12847.5
2093,94524,10955,504.6991615,20.0,0.0
2108,96033,3825,27919.70803,570.0,4700.0
2109,92310,3771,21672.413790000002,30.0,0.0
2110,102972,1733,9418.478261,452.5,3790.0
2111,31442,7383,27344.44444,682.5,12552.5
2113,60386,6915,69150.0,1277.5,7450.0
2114,69809,11999,26664.44444,1770.0,18132.5
2115,30282,28441,40114.24542,1257.5,36167.171
2116,80153,20628,32690.96672,4570.0,44632.5
2118,51368,26498,24177.0073,1412.5,25392.5
2119,36316,25346,15861.07635,1157.5,11992.5
2120,28794,15181,24446.05475,942.5,9437.5
2121,28897,25978,14887.10602,1707.5,6815.0
2122,45859,23479,11537.59214,3302.5,60277.5
2124,43598,47783,15911.75491,5365.0,101590.0
2125,44266,33295,15616.79174,2950.0,59607.5
2126,51733,25562,12277.61768,865.0,12020.0
2127,64285,31799,15718.73455,4120.0,33035.855
2128,42613,40508,8350.443208,5150.0,38505.0
2129,80223,16439,12159.02367,4170.0,25227.5
2130,69576,35401,10618.17636,1907.5,23055.0
2131,62945,29826,11506.944440000001,2635.0,50082.5
2132,76802,25861,5670.0285030000005,4675.0,41487.5
2134,33863,21503,16216.440419999999,1152.5,16445.0
2135,52714,42780,16235.294119999999,3255.0,40612.5
2136,54410,28488,6206.535948,3797.5,43457.5
2138,68127,36314,13253.284670000001,3450.0,35532.5
2139,62821,36349,23330.55199,3552.5,20479.8355
2140,65283,17607,15257.36568,1212.5,17240.0
2141,57909,11910,18551.401869999998,2262.5,41802.5
2142,61141,3141,11298.56115,0.0,0.0
2143,64966,24514,15887.23266,3560.0,26745.0
2144,68004,23891,22080.40665,572.5,8385.0
2145,50718,25439,18222.77937,3632.5,32672.3355
2148,55890,59503,11794.44995,11275.0,56330.0
2149,49696,41550,12127.845879999999,9632.5,61827.3355
2150,40344,35124,15907.6087,3850.0,36000.0
2151,51723,51808,8837.93927,11157.5,86632.171
2152,68218,17497,8872.718053,5415.0,19409.5065
2155,69803,57964,7071.367574,11767.5,106352.0065
2163,23429,2582,26080.808080000003,0.0,0.0
2169,56647,55055,6136.99699,10992.5,130900.0
2170,64309,19505,9363.898223999999,1780.0,11220.0
2171,66808,17711,7223.083197,2762.5,14037.5
2176,85681,26983,5766.830519,5127.5,32054.703500000003
2180,78103,21437,3561.5550759999996,5085.0,32685.0
2184,77129,35744,2599.752709,4600.0,39079.013
2186,98712,27003,2075.39774,965.0,10070.0
2188,65251,14608,3927.937618,8202.5,123860.0
2189,62491,14559,3806.27451,752.5,11085.0
2190,74205,16119,2264.540601,3537.5,34667.5
2191,68143,8457,4178.359684,1435.0,11855.0
2199,68080,1146,20105.26316,0.0,0.0
2203,106602,0,0.0,0.0,0.0
2210,61807,2090,2165.803109,0.0,0.0
2215,30726,26125,34150.3268,2022.5,29147.5
2301,48470,61025,4907.913785,29837.5,308992.0065
2302,62408,32741,3682.9021369999996,7617.5,49845.0
2322,67313,4356,1015.384615,4032.5,31874.8355
2324,80879,26563,972.4337385,4220.0,39167.5
2330,70048,11509,307.6532385,3152.5,35110.0
2332,116904,15059,634.3836886,0.0,5.0
2333,82133,13794,801.5573247000001,2012.5,18887.5
2339,104787,13879,889.1665065,2650.0,22660.0
2341,81912,10218,678.7113916000001,1810.0,17297.5
2343,62560,10745,1533.466533,2432.5,22645.0
2346,72466,23106,335.5114131,5170.0,30307.5
2347,94495,10612,356.5141437,2400.0,21746.842
2351,75850,16029,1660.176075,3637.5,32935.0
2356,99682,12564,916.6119501000001,2710.0,28130.0
2357,101136,1360,2827.442827,0.0,0.0
2359,83622,17828,818.661891,2385.0,24935.0
2360,74603,56271,589.2127914,14140.0,102610.0
2364,78923,12629,676.9041111,4177.5,87860.0
2366,89632,197,208.02534319999998,0.0,0.0
2367,87917,2820,192.176639,0.0,0.0
2368,65118,32158,3191.544264,4802.5,57765.0
2370,62855,17489,1696.149743,4070.0,37765.0
2375,78410,9188,630.6974190000001,2615.0,20632.5
2379,73651,6916,451.40656619999993,0.0,0.0
2382,77027,14489,2087.752161,5147.5,40815.0
2420,139453,14052,2134.264885,2487.5,13582.335500000001
2421,126827,17342,1760.6091370000001,0.0,0.0
2445,105027,20679,7944.2950439999995,10.0,10.0
2446,67338,29311,22774.66977,2665.0,28930.0
2451,78675,17426,3155.169292,2440.0,20897.5
2452,67088,14238,3849.1484179999998,2672.5,13422.5
2453,59067,28968,8278.936839,6677.5,69322.5
2457,179792,1432,8950.0,0.0,0.0
2458,90740,12131,6059.440559000001,875.0,7490.0
2459,128598,19095,3815.184815,967.5,16760.0
2460,107495,8742,6504.464286,527.5,6359.8355
2461,110373,7059,4851.546392,1592.5,11380.0
2462,134119,1554,2937.6181469999997,0.0,0.0
2464,81143,2953,5226.548672999999,0.0,0.0
2465,110531,11710,5220.68658,645.0,5877.5
2466,115116,8096,4520.379676,540.0,3712.171
2467,130044,22491,4616.37931,1220.0,13305.0
2468,166454,5273,3562.8378380000004,0.0,0.0
2472,74968,32014,7941.949887999999,4810.0,76315.0
2474,82845,26312,8621.231979,3777.5,11842.5
2476,83975,16532,7894.9379180000005,2420.0,13520.0
2478,95269,24664,5307.510222,3100.0,27234.342
2481,173681,16244,2879.120879,707.5,24247.5
2482,123003,10306,2449.144487,1322.5,9700.0
2492,118211,19931,2092.054162,1127.5,6762.5
2493,147946,11261,669.3016345,552.5,3827.5
2494,104492,8955,3236.3570649999997,1197.5,7017.5
2532,60257,12690,890.2764136,2477.5,19330.0
2534,60788,842,368.3289589,0.0,0.0
2535,68906,1177,48.28916058,0.0,0.0
2536,61733,19583,707.4527654,3885.0,43965.0
2537,86643,6293,520.2116227,0.0,0.0
2538,54545,3603,791.6941332,3100.0,34905.0
2539,67625,4067,151.7141045,1185.0,8667.5
2540,58667,8221,767.0990016,4600.0,71484.013
2542,39803,1139,37.07078926,0.0,0.0
2543,82355,635,63.93475634,0.0,0.0
2553,70197,226,918.6991869999999,0.0,0.0
2554,61502,9852,251.78900019999998,1712.5,13751.380999999996
2556,67750,3115,805.5340057,110.0,1805.0
2557,59156,4491,623.3171409,110.0,955.0
2558,51662,2156,1754.271766,0.0,0.0
2559,62761,3376,670.9062002999999,0.0,0.0
2561,68597,539,876.4227642000001,0.0,0.0
2562,68960,2977,889.4532417000001,0.0,0.0
2563,84184,10359,784.6538403,3842.5,39432.5
2564,81944,310,53.74479889,0.0,0.0
2568,516,4000,599.5203837,2947.5,32925.0
2571,55500,10481,526.6304894,6620.0,68450.0
2575,68906,2725,108.9956402,452.5,12595.0
2576,62034,3754,384.43420380000003,0.0,0.0
2584,81944,10,133.3333333,0.0,0.0
2601,44219,14089,1639.3995810000001,11650.0,175822.36800000002
2630,71383,1850,461.3466334,0.0,0.0
2631,58280,9679,440.4550626,0.0,0.0
2632,67464,10742,1467.486339,0.0,0.0
2633,65871,3884,514.2327552,0.0,0.0
2635,75166,3296,596.4531307,0.0,0.0
2637,71516,253,361.42857139999995,0.0,0.0
2638,56770,3207,543.4672089,0.0,0.0
2639,47356,2875,1039.031442,2262.5,19872.5
2641,61013,532,260.6565409,0.0,0.0
2642,59536,4937,355.76853789999996,0.0,0.0
2643,62589,26,13.72756072,0.0,0.0
2644,82198,3955,1110.331275,0.0,0.0
2645,55137,9663,580.6044582999999,8332.5,52640.690500000004
2646,52700,1676,556.6257057,1445.0,14262.5
2647,47353,129,272.15189869999995,0.0,0.0
2648,71212,7301,787.0001078,2917.5,35690.0
2649,62993,14006,602.4863422999999,4210.0,39172.5
2650,64477,848,586.4453665,0.0,0.0
2651,54464,16,228.5714286,0.0,0.0
2652,80425,1175,146.91172790000002,0.0,0.0
2653,57062,5911,490.9060709,8857.5,53356.3485
2655,72786,3518,538.8267728999999,0.0,0.0
2657,44646,2942,304.2084583,3175.0,13785.0
2659,67569,1108,541.5444769999999,0.0,0.0
2660,52611,6261,812.2729632,2445.0,22042.5
2663,66109,173,122.4345364,0.0,0.0
2664,46673,9371,1351.0668970000002,6725.0,99981.34850000001
2666,80425,828,65.10969568,0.0,0.0
2667,66118,2580,138.49374630000003,5.0,0.0
2668,71947,3278,217.4316795,0.0,0.0
2669,67569,285,318.43575419999996,0.0,0.0
2670,36555,1307,625.9578544,0.0,0.0
2671,55677,1023,507.9443893,0.0,0.0
2672,51601,180,364.37246960000004,0.0,0.0
2673,46414,8402,841.2094513000001,155.0,0.0
2675,63557,6577,728.3499446000001,2690.0,23675.0
2702,91095,4125,245.6234369,1022.5,20097.5
2703,67398,43593,1625.63395,12407.5,88452.3355
2713,68906,52,10.28481013,0.0,0.0
2715,83613,3123,272.6796473,0.0,0.0
2717,75793,4745,268.3823529,0.0,0.0
2718,81142,6655,643.3059449,0.0,0.0
2719,53936,15873,1286.826105,6420.0,57535.0
2720,47794,30287,2786.036243,10362.5,100058.35500000001
2721,32106,26290,6423.161495,27257.5,221017.5
2723,30338,14767,9246.712586,1615.0,17615.0
2724,30652,16908,9100.107643000001,7325.0,92991.34850000001
2725,65712,2631,1108.723135,4417.5,27972.5
2726,68267,15534,2810.566311,4212.5,41590.0
2738,101006,4907,350.5500786,0.0,0.0
2739,74877,6045,348.3949052,5.0,0.0
2740,38238,43087,7579.067722,7470.0,103542.5
2743,70836,10307,559.2815671,0.0,0.0
2744,31128,11900,9217.660728,1050.0,33955.0
2745,51951,24576,2379.550736,5037.5,80552.5
2746,24099,15342,7250.47259,2112.5,43117.5
2747,72292,22927,469.7770675,2807.5,23927.5
2748,72885,11442,508.75944860000004,1485.0,40447.3355
2760,79274,26739,1487.814378,7965.0,52250.0
2762,73645,8264,751.4776757000001,2977.5,24465.0
2763,76722,1973,2187.3614190000003,0.0,0.0
2764,83621,3988,376.4394941,25.0,0.0
2766,77953,19031,684.2729757000001,4060.0,26105.0
2767,76338,13566,569.7845352999999,7920.0,61535.0
2769,90530,11608,247.3049555,0.0,0.0
2770,95022,5093,158.2905983,0.0,0.0
2771,73961,13708,746.1760383,7035.0,16875.0
2777,70245,15840,698.6283244,7415.0,20200.0
2779,81125,6411,388.23956880000003,0.0,0.0
2780,53796,49036,1484.2752070000001,18345.0,141487.3355
2790,68367,15717,292.6052798,2880.0,22302.3355
2791,72105,246,233.3965844,0.0,0.0
2802,62982,786,4010.204082,0.0,0.0
2804,71104,2607,258.1699346,0.0,0.0
2806,105128,16310,1985.392575,2710.0,11969.835500000001
2807,75417,1051,115.72340890000001,0.0,0.0
2808,73725,2401,301.5195278,0.0,0.0
2809,65256,22938,2337.03515,6820.0,42777.5
2812,72819,1497,225.45180719999996,0.0,0.0
2813,69956,7831,214.771543,2265.0,11710.0
2814,79171,7496,167.4372892,5442.5,20075.0
2815,78476,278,66.63470757,0.0,0.0
2816,68135,32611,861.4941617999999,79947.5,117892.5
2817,81419,6135,122.06526059999999,10.0,0.0
2818,90430,18082,828.7652397,6050.0,38572.5
2822,98411,6111,109.32021470000001,0.0,0.0
2825,73268,5377,99.49484670000001,0.0,0.0
2826,65948,791,316.6533227,0.0,0.0
2827,79051,2172,103.0409412,0.0,0.0
2828,78326,7704,1595.361358,9245.0,57904.013000000006
2830,65423,5976,308.231896,0.0,0.0
2831,68687,3515,365.3846154,30.0,0.0
2832,71453,4608,206.5904506,0.0,0.0
2833,71104,784,110.96956829999999,0.0,0.0
2835,77813,5405,572.0787468,1822.5,13470.0
2836,72819,136,442.9967427,0.0,0.0
2837,94866,3492,170.1588539,15.0,0.0
2838,62982,3400,2377.622378,0.0,0.0
2839,65948,1902,439.5655188,0.0,0.0
2840,58815,23335,3227.077859,11725.0,38969.8355
2841,53958,1392,2980.728051,0.0,0.0
2842,70801,16095,1268.021744,6930.0,41935.0
2852,76449,22551,730.1129925,18450.0,51682.5
2857,74686,8412,201.5091628,4375.0,8952.5
2858,65948,570,986.1591696,0.0,0.0
2859,70127,6738,237.54627180000003,5967.5,15042.5
2860,35154,45199,8373.286402,16802.5,80772.3355
2861,53929,14,3.928170595,12852.5,70465.0
2863,33666,19385,16140.716069999999,4252.5,16437.5
2864,73450,33396,1265.911072,9217.5,43235.0
2865,75540,16951,1015.577257,1052.5,3782.5
2871,59264,17171,1007.8060810000001,4742.5,30312.5
2872,71705,218,36.65097512,0.0,0.0
2873,71104,235,83.68945869,0.0,0.0
2874,90020,5860,386.3906106,0.0,0.0
2875,72819,307,266.03119580000003,0.0,0.0
2876,80080,430,3385.826772,1212.5,4857.5
2878,62530,15780,543.1265919,3310.0,34912.5
2879,70848,20371,544.9705725,14782.5,59062.697
2881,47075,7841,2169.618152,0.0,0.0
2882,61144,14184,1108.5580300000001,4967.5,18432.5
2885,54317,10627,1736.154223,3680.0,20095.0
2886,59954,29269,1961.072027,21835.0,87472.5
2888,58509,19912,3357.8414840000005,22165.0,89092.5
2889,60122,28217,3244.45211,22747.5,69689.8355
2891,61399,21198,803.7156398,19815.0,76344.342
2892,80222,4988,182.083668,0.0,0.0
2893,52342,29630,3764.451785,17777.5,81492.5
2894,72539,722,166.5513264,0.0,0.0
2895,40457,41186,5321.876211,11317.5,75037.5
2896,79213,11537,487.2661232,10660.0,37530.0
2898,72768,1696,146.83982680000003,6955.0,44712.3355
2903,26262,10780,6012.269939,1982.5,6115.0
2904,44102,29359,5652.4836350000005,34280.0,108712.5
2905,34503,25223,6729.722519,6855.0,24702.5
2906,64563,28387,8758.716445999999,4130.0,24740.0
2907,30216,27445,12469.332120000001,3722.5,8915.0
2908,40373,37467,11852.89465,8975.0,51197.5
2909,33877,43540,12594.73532,10595.0,39085.0
2910,58287,21000,6102.877071,17592.5,57572.5
2911,48687,15574,6277.307537,4942.5,12625.0
2912,60938,1370,31860.465119999997,0.0,0.0
2914,46275,21963,4496.008188000001,18535.0,114359.8355
2915,52780,16897,3052.7551940000003,4720.0,24167.5
2916,59302,8139,3185.518591,3800.0,10287.5
2917,71030,13762,645.0735915,1905.0,5282.5
2919,59408,28790,1225.8888650000001,27540.0,146289.8355
2920,54380,37547,4088.305749,42850.0,289679.50649999996
2921,85748,12361,940.5006467000001,4667.5,2285.0
3031,115544,11247,324.47637180000004,4140.0,4840.0
3032,90082,4953,196.53202130000003,0.0,0.0
3033,101722,4987,252.2508852,0.0,0.0
3034,90986,3970,120.37233559999999,0.0,0.0
3036,99970,4782,184.29876289999999,0.0,0.0
3037,85573,4219,87.48392983,5.0,0.0
3038,72374,33269,924.4984161,12467.5,118875.0
3042,73405,6341,243.65969869999998,3855.0,34655.0
3043,67541,1573,50.22670669,0.0,0.0
3044,76929,4263,252.1291696,0.0,0.0
3045,76696,13560,380.20468250000005,1445.0,14977.5
3046,95682,2758,89.24699867,0.0,0.0
3047,69136,1767,66.9800235,0.0,0.0
3048,63151,3426,115.9233945,0.0,0.0
3049,112885,7688,242.04262819999997,1942.5,3540.0
3051,77996,24480,863.8272346000001,9110.0,47690.0
3052,100051,8258,553.0774898,0.0,0.0
3053,93465,23957,583.40639,29985.0,118887.5
3054,92954,25477,783.4496756,5810.0,34277.5
3055,70617,15086,606.911534,7317.5,53596.842000000004
3057,97234,2500,149.20919130000001,0.0,0.0
3060,45861,29357,4491.585067,20707.5,152065.0
3062,83501,26694,2209.219565,952.5,11905.0
3063,75894,16216,2001.234111,6662.5,42134.8355
3064,68657,14227,3447.2982799999995,3252.5,17696.71
3070,86118,5254,122.11221119999999,0.0,0.0
3071,72739,5109,156.0714831,0.0,0.0
3076,93085,12897,488.70784389999994,2892.5,13894.341999999999
3077,61164,10155,345.2672379,4790.0,51415.0
3079,68841,28776,1163.842265,10290.0,80350.0
3082,80299,1615,56.53970032,0.0,0.0
3084,72806,1366,61.44849303,0.0,0.0
3086,68090,3728,138.1815486,0.0,0.0
3087,114204,13592,507.0506603,570.0,2580.0
3101,28275,3049,3939.2764859999997,3702.5,36320.0
3102,50355,31096,3482.9749100000004,11325.0,86892.20350000002
3103,51018,36476,3733.8519810000003,7952.5,60957.5
3104,61017,32798,3939.6997,5497.5,30800.0
3106,53663,13374,366.91358019999996,6730.0,46710.0
3109,67513,10314,1400.407332,6335.0,75825.0
3110,117684,21203,645.7242051,6685.0,51960.0
3215,49073,247,5.095304893,0.0,0.0
3216,64522,2159,56.35163000000001,0.0,0.0
3217,44153,2076,188.9161889,0.0,0.0
3218,65727,960,69.27406552,0.0,0.0
3220,56585,7430,240.38306,1172.5,17122.5
3221,67314,2091,45.48915526,0.0,0.0
3222,47954,5353,73.63338744,3075.0,28835.0
3223,44546,3427,46.79712144,0.0,0.0
3224,78500,2318,57.66312595,0.0,0.0
3225,65804,3660,127.0965726,0.0,0.0
3226,1341,1117,82.91886274,0.0,0.0
3227,51866,925,14.33597322,0.0,0.0
3229,86083,5589,128.873824,1375.0,9322.5
3230,62943,1231,30.12947598,0.0,0.0
3231,64522,202,91.9435594,0.0,0.0
3233,66146,115,212.17712180000004,0.0,0.0
3234,71686,4572,133.05782720000002,1297.5,26658.5195
3235,49138,8562,289.2763025,4667.5,64437.5
3237,64219,2254,61.67232133,0.0,0.0
3238,44050,75,27.02702703,0.0,0.0
3240,54297,1340,32.15048346,0.0,0.0
3241,70144,876,21.16555523,0.0,0.0
3242,73472,4836,109.81425130000001,967.5,6702.5
3243,62943,1085,41.14836165,0.0,0.0
3244,57426,8092,98.34232658,4347.5,30873.355000000003
3245,44153,2027,66.77427856,0.0,0.0
3246,45867,15963,797.6315394999999,8252.5,89862.5
3249,60450,7113,182.8205721,2342.5,13210.0
3251,49073,1662,11.03988841,792.5,5232.5
3253,58931,6219,159.70724189999999,2597.5,19258.025999999998
3254,74162,4049,68.03555526,5.0,0.0
3255,67396,2090,56.85991784,0.0,0.0
3256,585,2169,57.72916001,0.0,0.0
3257,66175,4455,194.24460430000002,1315.0,30355.0
3258,74808,2517,120.33849679999999,0.0,0.0
3259,51866,368,15.72783999,0.0,0.0
3260,67396,809,33.12044543,0.0,0.0
3261,64816,4246,151.68077730000002,1400.0,17640.0
3262,44050,1231,21.62000773,0.0,0.0
3263,57987,4114,169.25861930000002,1412.5,12477.5
3264,43783,7468,202.74746159999998,7932.5,84257.3355
3266,51840,2163,21.11892209,0.0,0.0
3268,64522,1272,41.65302246,0.0,0.0
3269,61702,2966,62.30176235,0.0,0.0
3273,67396,312,52.86343612,0.0,0.0
3275,58388,11437,265.3596288,4897.5,27682.5
3276,55931,8324,210.53164040000001,4185.0,46992.5
3278,63262,2952,47.42473412,197.5,1780.0
3279,44050,829,18.10043668,0.0,0.0
3280,52648,1123,24.70466595,0.0,0.0
3281,78480,8785,149.29558319999998,0.0,0.0
3282,59259,902,21.81642278,0.0,0.0
3284,81000,999,25.80061983,0.0,0.0
3285,49073,2479,49.40805995,0.0,0.0
3287,62943,1295,49.31454684,0.0,0.0
3290,98477,4731,103.2383363,0.0,0.0
3291,98542,39,215.4696133,0.0,0.0
3293,44050,143,88.16276202,0.0,0.0
3301,52876,33008,666.5589661,25497.5,261001.842
3303,57450,15524,230.1079094,2105.0,26812.5
3304,103270,7519,268.2291667,0.0,0.0
3307,74570,5334,107.38011840000001,0.0,0.0
3431,49288,25280,425.08827980000007,12062.5,97252.5
3440,61481,2692,74.42014762,0.0,0.0
3441,36932,395,100.86823290000001,0.0,0.0
3442,67351,1491,133.9622642,0.0,0.0
3443,79400,742,66.78066781,0.0,0.0
3444,60369,1590,56.65823326,0.0,0.0
3445,60369,691,34.54136466,0.0,0.0
3446,52053,6285,146.95566780000001,0.0,0.0
3447,67839,2422,69.16047973,0.0,0.0
3448,55170,811,41.68808471,0.0,0.0
3449,64231,1654,55.18483918,0.0,0.0
3450,60369,961,51.7167151,0.0,0.0
3451,44533,4077,190.3983561,2147.5,7492.5
3452,56637,5457,142.4357904,3570.0,13625.0
3455,55913,2086,88.71310709,0.0,0.0
3456,55170,742,28.59675492,0.0,0.0
3457,60369,852,37.07087848,0.0,0.0
3458,70275,6643,124.5453523,2707.5,22997.5
3461,68250,6014,161.6536301,2907.5,16530.0
3462,79400,1562,79.92631633,0.0,0.0
3464,60369,1109,22.27712828,0.0,0.0
3465,55910,2156,122.34012369999999,0.0,0.0
3466,79400,1332,87.18418641,0.0,0.0
3467,79400,1842,52.01479683,0.0,0.0
3470,43642,5033,57.62405257,1870.0,9752.5
3561,44787,5939,116.54009930000001,6172.5,47015.0
3570,39342,10051,95.21599091,1375.0,24030.0
3574,58082,2526,27.8807947,5.0,0.0
3575,60741,124,4.4631609260000005,0.0,0.0
3576,36884,3238,22.75842195,7580.0,59855.0
3579,41891,103,0.187486803,0.0,0.0
3580,56505,1369,14.38538974,0.0,0.0
3581,43217,3230,21.48149133,2942.5,30175.0
3582,35740,2577,30.23583245,0.0,0.0
