,ZIP,MEDIAN_HOUSEHOLD_INCOME,POPULATION,POPULATION_DENSITY_PER_SQ_MILE
7932,26361,28619,263,942.6523297
7933,26362,32665,3378,32.2116164
7934,26366,27283,144,360.90225560000005
7935,26369,32606,762,557.0175439
7936,26372,32426,686,22.36932207
7937,26374,38012,1375,42.09913965
7938,26376,32331,463,14.717568900000002
7939,26377,35165,700,12.52908538
7940,26378,36858,3820,61.46123276
7941,26384,27900,520,15.49833095
7942,26385,46262,3872,62.82960391
7943,26386,33950,2411,91.11178293
7944,26404,32246,458,134.62669019999998
7945,26405,34734,1179,22.32743111
7946,26408,55627,2852,94.43395914
7947,26410,36216,1037,45.24235417
7948,26411,33083,707,9.634121413999999
7949,26412,32226,546,11.90009154
7950,26415,32765,4016,39.12895211
7951,26416,32563,7529,54.70663034
7952,26419,36168,1131,30.23498276
7953,26421,34716,262,15.46087572
7954,26422,36851,606,194.355356
7955,26424,38188,318,126.44135190000002
7956,26425,39082,1216,24.03352044
7957,26426,37282,7003,52.98278797
7958,26430,26210,466,38.02219321
7959,26431,33528,5950,159.84311200000002
7960,26435,38188,98,649.0066224999999
7961,26436,26917,204,84.43708609
7962,26437,36084,645,20.00620347
7963,26438,32606,176,3034.482759
7964,26440,37806,1135,26.41193307
7965,26443,26655,258,13.48244147
7966,26444,39494,3639,50.44428118
7967,26447,31154,1055,16.18073342
7968,26448,39732,1421,37.84993208
7969,26451,40616,685,546.6879489
7970,26452,31025,9676,77.41543188
7971,26456,28594,3734,24.6722698
7972,26501,38862,19616,325.57676349999997
7973,26505,26051,38772,2954.2822309999997
7974,26508,60578,29170,239.72518309999998
7975,26519,42038,1836,28.47173761
7976,26520,45506,778,373.8587218
7977,26521,47197,346,154.12026730000002
7978,26525,43966,7064,50.86442155
7979,26534,43428,789,587.4906925
7980,26537,38071,5721,138.6371347
7981,26541,38979,2624,69.45473796
7982,26542,45422,2547,70.75
7983,26543,39657,252,278.7610619
7984,26547,44340,2376,159.17465
7985,26554,40780,41369,305.7733955
7986,26559,45969,1269,2050.080775
7987,26560,41237,227,1096.618357
7988,26562,40249,634,15.77781649
7989,26563,39583,381,650.1706485000001
7990,26568,32788,679,515.1745068
7991,26570,43084,3595,53.36044648
7992,26571,38765,1833,120.95816289999999
7993,26572,37175,136,297.59299780000003
7994,26574,41237,664,236.80456490000003
7995,26575,35917,827,38.42936803
7996,26576,39583,608,694.8571429
7997,26581,35980,1104,22.56238376
7998,26582,36129,5335,53.25573734
7999,26585,32879,479,20.19392917
8000,26586,40669,209,328.10047099999997
8001,26587,37995,432,334.6243222
8002,26588,42023,2611,95.00764137
8003,26590,47197,791,31.70213619
8004,26591,37421,1511,108.24557630000001
8005,26601,31659,4898,37.32008564
8006,26610,44530,1090,19.34579273
8007,26611,26210,224,19.89342806
8008,26615,34519,245,21.30805357
8009,26617,32060,187,25.04687919
8010,26619,34332,606,19.51816542
8011,26621,34519,757,28.04326887
8012,26623,31068,1189,20.45063639
8013,26624,31205,2950,40.2477625
8014,26627,34519,447,22.45779743
8015,26629,30523,309,44.59517968
8016,26631,34519,352,13.77744726
8017,26636,28026,487,16.765353899999997
8018,26638,25695,178,10.94105354
8019,26651,41950,9650,39.87290254
8020,26656,40660,401,44.79946375
8021,26660,28799,255,43.17643075
8022,26662,37846,1154,78.72833947
8023,26676,37846,435,16.34969556
8024,26678,45408,1247,86.81425787
8025,26679,45217,1896,35.92610137
8026,26680,36739,340,12.51149954
8027,26681,37846,1486,41.31335317
8028,26684,45408,116,70.34566404
8029,26690,36137,584,20.31728361
8030,26691,36091,417,29.61647727
8031,26704,33575,5663,59.03939783
8032,26705,36894,1077,19.16711159
8033,26707,40822,344,13.12075673
8034,26710,39350,2133,25.86677338
8035,26711,32583,2655,45.21457766
8036,26714,30827,482,25.21711834
8037,26716,36894,706,29.4031902
8038,26717,29556,1170,28.03738318
8039,26719,54225,2785,103.6703395
8040,26720,40822,174,30.06739243
8041,26722,30097,599,27.93191886
8042,26726,33472,13306,91.12138332
8043,26731,40822,382,23.13328892
8044,26739,40822,889,13.46276161
8045,26743,35855,1613,21.69468729
8046,26750,27407,891,2006.756757
8047,26753,46729,6254,242.60997749999999
8048,26755,34411,833,18.90303402
8049,26757,30793,6464,46.18066470000001
8050,26761,33525,685,62.31238061
8051,26763,35979,1540,32.63610739999999
8052,26764,38582,4220,47.32692588
8053,26767,34958,768,325.0105798
8054,26801,31750,1118,15.26655014
8055,26802,29224,1357,11.29017497
8056,26804,33525,709,8.464256721
8057,26807,36624,2947,16.74213029
8058,26808,30827,967,48.66633115
8059,26810,30055,329,10.19965278
8060,26812,33058,1705,16.504685199999997
8061,26814,33438,415,6.632147537000001
8062,26815,30645,646,7.683981397
8063,26817,36024,443,22.33650986
8064,26818,39524,709,36.56901176
8065,26823,30827,198,9.252336449
8066,26833,43979,2309,19.11408018
8067,26836,32282,6578,34.0446234
8068,26845,37007,898,25.64908172
8069,26847,34097,6277,51.43985708
8070,26851,36640,2180,20.06627393
8071,26852,29654,869,20.40816327
8072,26855,44510,826,19.50827803
8073,26865,30827,248,14.51905626
8074,26866,37225,929,11.63897868
8075,26884,33438,625,7.351297945
8076,27006,66031,14150,221.51948280000002
8077,27007,43493,2162,101.861013
8078,27009,63202,2647,167.680223
8079,27011,43177,5497,103.37759059999999
8080,27012,66970,25461,607.1394506
8081,27013,47523,6057,80.29535753
8082,27014,36076,840,1346.1538460000002
8083,27016,44327,1936,48.45087342
8084,27017,35937,9597,89.48084884
8085,27018,38361,7655,93.37757231
8086,27019,45863,4032,114.68229140000001
8087,27020,38275,6421,87.42477466
8088,27021,41870,18106,340.2488067
8089,27022,43545,1560,46.8989568
8090,27023,74712,11873,427.45535710000007
8091,27024,32835,2733,62.03609125
8092,27025,45753,11138,113.27163629999998
8093,27027,32916,4385,200.76000369999997
8094,27028,46025,25839,133.9710686
8095,27030,36383,38374,225.05292909999997
8096,27040,64846,10893,408.0845165
8097,27041,43057,7554,128.05343190000002
8098,27042,45113,834,96.83037269
8099,27043,44858,6615,92.32895067
8100,27045,52888,8536,368.32793960000004
8101,27046,45262,2024,49.79579786
8102,27047,46940,1191,58.63528948
8103,27048,41395,8609,103.73164
8104,27050,50740,3893,156.3453815
8105,27051,47321,7369,401.03401360000004
8106,27052,46004,10624,101.3537364
8107,27053,32613,3007,44.49212103
8108,27054,49561,2567,87.73069036
8109,27055,42028,14200,132.84063799999998
8110,27101,29327,18901,1480.689385
8111,27103,43069,33208,1789.8992079999998
8112,27104,72483,28485,2311.156187
8113,27105,31582,39568,1175.9391349999999
8114,27106,57245,45015,1571.2041880000002
8115,27107,44933,46963,721.9190506
8116,27109,36339,2539,13087.62887
8117,27110,22331,2127,11253.96825
8118,27127,43639,34138,1147.8430449999998
8119,27201,41723,63,477.2727273
8120,27203,29743,21108,964.6725470000001
8121,27205,43657,33216,148.46533080000003
8122,27207,47432,3795,44.66439912
8123,27208,40434,1676,43.13251152
8124,27209,33975,3933,86.12911703
8125,27212,28521,2580,53.25736933
8126,27214,57776,10294,214.123765
8127,27215,47120,38807,623.5057841
8128,27217,36229,36954,300.0219207
8129,27229,29102,3929,44.58338534
8130,27231,64153,2148,58.96886839
8131,27233,51253,3390,138.5313228
8132,27235,84037,4136,305.42017430000004
8133,27239,39742,9079,60.179231900000005
8134,27242,52228,2100,38.93070335
8135,27243,54963,4337,109.47320590000001
8136,27244,46303,14173,280.7034917
8137,27248,44268,4524,131.26740949999999
8138,27249,52270,12486,216.5602886
8139,27252,53374,2003,46.74663928
8140,27253,46732,29827,338.6122653
8141,27258,50254,6006,351.9690577
8142,27260,23846,24023,1977.6899649999998
8143,27262,38928,23934,1817.036137
8144,27263,38503,21414,549.1895772999999
8145,27265,60162,46690,1109.764214
8146,27278,60583,24286,239.49509390000003
8147,27281,42710,3100,59.52380952
8148,27282,73811,15906,1152.608696
8149,27283,53737,3141,119.26187490000001
8150,27284,58144,51136,639.9919901000001
8151,27288,35328,24071,355.2810249
8152,27291,42369,1662,32.75586827
8153,27292,38743,39787,273.6570603
8154,27295,46882,37211,291.64739910000003
8155,27298,41936,10336,108.82634740000002
8156,27299,44331,5190,188.5764116
8157,27301,49417,8750,262.3058936
8158,27302,48630,26412,226.2231054
8159,27305,1018,1685,63.14408844
8160,27306,28241,6176,35.24027982
8161,27310,86256,6710,416.97738010000006
8162,27311,39100,3402,73.71135137
8163,27312,59199,18306,107.76856780000001
8164,27313,50185,6962,245.1235828
8165,27314,39209,1051,40.51032994
8166,27315,38222,2243,84.96212121
8167,27316,39106,6650,96.24708726
8168,27317,40036,16959,315.9512631
8169,27320,42069,39351,156.5044126
8170,27325,35901,6704,76.04355717
8171,27326,42139,4008,56.51996108
8172,27330,46024,37947,184.6263878
8173,27332,46698,30236,287.92625669999995
8174,27341,38103,5360,56.6524331
8175,27343,31033,1716,37.39050856
8176,27344,41327,18022,108.6330155
8177,27349,48525,5511,90.38871576
8178,27350,45275,6530,175.45745219999998
8179,27355,41071,2660,77.07017442
8180,27356,33544,3205,56.86959916
8181,27357,55680,7894,186.1046279
8182,27358,81222,14075,258.43233019999997
8183,27360,40827,46084,522.9093385
8184,27370,50192,15052,249.1393008
8185,27371,38289,8132,50.24436357
8186,27376,52821,9386,134.56052069999998
8187,27377,53742,7104,278.31537710000003
8188,27379,34861,4661,54.5669531
8189,27401,26808,21932,3529.4496299999996
8190,27403,35795,21958,3643.271943
8191,27405,34154,44567,1437.366961
8192,27406,39911,56458,813.2229024000001
8193,27407,50593,46242,1526.188983
8194,27408,67649,17296,2268.327869
8195,27409,44766,15621,802.9711113
8196,27410,66907,52388,1602.4715529999999
8197,27455,60373,28706,968.1618887
8198,27501,48611,17571,287.3097111
8199,27502,81357,30831,1088.0889359999999
8200,27503,82958,3471,95.17672544
8201,27504,43108,14566,161.16219119999997
8202,27505,41194,5896,103.7608011
8203,27507,40583,1929,40.46824847
8204,27508,43930,2053,196.2527483
8205,27509,27105,10167,677.8451897000001
8206,27510,44915,14644,3910.2803740000004
8207,27511,72664,32029,2733.316266
8208,27513,83414,40755,2578.777525
8209,27514,49459,32110,1652.769199
8210,27516,57037,36139,388.8255294
8211,27517,72481,23346,507.70937089999995
8212,27518,113559,19630,2040.328448
8213,27519,122457,39178,1798.806244
8214,27520,54297,36357,497.89104649999996
8215,27521,42309,6035,232.48199080000003
8216,27522,56315,12335,170.6628665
8217,27523,85436,9552,231.21051490000002
8218,27524,40598,12338,93.55403735
8219,27525,47461,13338,144.18212480000003
8220,27526,64909,38894,401.2503611
8221,27527,63326,18216,414.82965930000006
8222,27529,60685,42128,729.0220984
8223,27530,38736,40117,379.29958589999995
8224,27531,35768,594,165.7828635
8225,27534,44367,31364,433.9116239
8226,27536,27796,17289,1353.876273
8227,27537,37311,24319,127.1422148
8228,27539,83537,18692,592.4376406
8229,27540,82835,29363,633.2053826
8230,27541,59994,3770,54.28365731
8231,27542,40377,9133,106.1927352
8232,27544,41585,4449,72.85559886
8233,27545,64002,23006,793.5018798
8234,27546,39317,19471,157.3045509
8235,27549,39418,24112,99.87077107
8236,27551,38319,1962,23.34102643
8237,27553,32116,2937,79.39125264
8238,27555,41875,441,1136.597938
8239,27556,40915,346,180.7732497
8240,27557,39972,7509,122.0717572
8241,27559,53628,2288,47.31965586
8242,27560,79226,22623,776.0093300999999
8243,27562,66565,1938,36.04106226
8244,27563,27796,5008,70.71548596
8245,27565,42647,25255,76.22103043
8246,27568,45530,480,2042.553191
8247,27569,44607,8022,98.52979108
8248,27571,66293,3893,882.7664399
8249,27572,68735,6546,63.67456519
8250,27573,36232,11414,641.5603394999999
8251,27574,47212,14373,76.60166389
8252,27576,36746,17091,205.638175
8253,27577,44827,22911,220.0251611
8254,27581,54323,3049,88.74981808
8255,27582,41020,289,90.90909091
8256,27583,56149,6921,149.5591667
8257,27587,68948,53078,506.5903126
8258,27589,29345,8370,48.20234619
8259,27591,50521,19589,295.4065629
8260,27592,64063,15244,366.055134
8261,27596,52680,15619,280.0609647
8262,27597,46338,22181,180.87006159999999
8263,27601,19814,9450,5267.5585280000005
8264,27603,54525,47033,911.3686127999998
8265,27604,47787,42204,1955.065549
8266,27605,43617,4495,4554.204661
8267,27606,43050,43210,1742.3387100000002
8268,27607,62720,25188,1564.374884
8269,27608,81794,10429,3242.848259
8270,27609,56562,32964,2950.32668
8271,27610,39323,65648,1536.5602470000001
8272,27612,65586,35028,1866.6666670000002
8273,27613,91889,42690,1735.083726
8274,27614,114744,31516,1163.767955
8275,27615,85079,42166,2180.9247960000002
8276,27616,56374,42294,1903.5060079999998
8277,27617,92843,15199,1807.8981800000001
8278,27701,27342,21288,4034.11029
8279,27703,47612,41937,767.7675662
8280,27704,40182,34517,856.3524946
8281,27705,46835,46282,1054.764238
8282,27707,51460,45023,2115.84191
8283,27709,56315,1047,2677.749361
8284,27712,78080,20035,598.5957574
8285,27713,63710,46660,1432.738662
8286,27801,29138,21740,312.3832514
8287,27803,42241,21227,526.5155273
8288,27804,47177,29058,687.6819311
8289,27805,30343,3992,35.98503628
8290,27806,42893,2331,16.85100846
8291,27807,47812,6629,132.627746
8292,27808,50361,2225,53.08362162
8293,27809,40018,5091,68.03966642
8294,27810,38412,4377,33.64619607
8295,27812,35789,2593,41.86376919
8296,27813,45953,747,672.972973
8297,27814,49946,1676,26.24203423
8298,27816,38409,2516,41.6170438
8299,27817,41126,7358,65.52501046
8300,27819,38542,330,305.2728955
8301,27820,44202,3088,54.87729026
8302,27821,46385,358,55.05151469
8303,27822,42092,8143,89.03345725
8304,27823,24249,8201,43.41036852
8305,27825,41458,103,219.61620469999997
8306,27826,4046,1379,18.73361318
8307,27827,33507,33,343.75
8308,27828,28591,9071,118.0428135
8309,27829,36282,1930,39.24359496
8310,27830,42229,4755,78.48477346
8311,27831,28349,3908,59.51420087
8312,27832,26968,2847,94.17796891
8313,27834,34503,52914,299.4668749
8314,27837,52394,5903,99.09683051
8315,27839,27457,4001,28.07482879
8316,27840,33141,514,40.79041346
8317,27841,33141,84,318.1818182
8318,27842,43607,1493,138.3303993
8319,27843,26440,1157,19.42383239
8320,27844,25294,2950,69.15467204
8321,27845,31150,2394,23.95772872
8322,27846,40422,2988,30.85406276
8323,27847,26108,936,25.08979789
8324,27849,25987,1544,20.18590908
8325,27850,36353,7247,38.80859176
8326,27851,40449,5268,117.5709153
8327,27852,38328,2977,61.23624396
8328,27853,43149,673,15.81705798
8329,27855,3221,6456,118.10548270000001
8330,27856,47466,17141,132.0509067
8331,27857,33153,1298,20.54902954
8332,27858,44512,55781,925.9025644999999
8333,27860,38306,2246,15.67035052
8334,27861,29349,71,116.5845649
8335,27862,45042,877,21.8757795
8336,27863,52887,11735,173.65375790000002
8337,27864,39463,4779,118.38585020000001
8338,27865,45718,1927,22.27153474
8339,27866,29509,855,32.96067849
8340,27869,23764,2258,27.58199475
8341,27870,35626,27236,400.8241354
8342,27871,31354,4619,47.97615214
8343,27872,25987,375,29.70532319
8344,27873,48250,397,634.1853035
8345,27874,21440,4861,37.26931894
8346,27876,33911,1302,31.16696589
8347,27878,45536,1931,1051.742919
8348,27879,61181,311,1057.8231289999999
8349,27880,50417,3304,127.26782479999999
8350,27881,38542,61,89.70588235
8351,27882,40753,7413,74.79945512
8352,27883,40448,3565,46.521035600000005
8353,27884,37673,1282,38.77680651
8354,27886,36665,21591,111.91569650000001
8355,27888,3145,2560,53.78716252
8356,27889,39387,27468,139.93866090000003
8357,27891,44597,5227,36.96657661
8358,27892,34897,15182,78.61474013
8359,27893,32081,39723,360.5053228
8360,27896,59116,20130,582.4484245
8361,27897,23757,2265,52.85757625
8362,27909,44381,40699,179.36423290000002
8363,27910,30866,12007,88.34457844
8364,27915,40000,777,97.57629034
8365,27916,35282,747,96.33737426
8366,27917,51917,833,41.41188168
8367,27919,6222,1130,19.40780434
8368,27920,40000,1326,362.6914661
8369,27921,61084,4805,66.35273973
8370,27922,25790,1030,24.53432423
8371,27923,41174,598,82.98640022
8372,27924,33495,3140,33.36414735
8373,27925,32215,4217,17.48667869
8374,27926,49107,1915,53.55894281
8375,27927,71250,542,20.35680751
8376,27928,35062,1986,28.957613399999996
8377,27929,69537,1166,196.7600405
8378,27932,34251,12562,106.31527279999999
8379,27935,41108,1698,28.31746244
8380,27936,40000,1091,116.1503247
8381,27937,42392,4333,51.32852388
8382,27938,45634,1505,29.59277975
8383,27939,37039,2361,357.1860817
8384,27941,45926,536,170.15873019999998
8385,27942,25648,901,27.0546197
8386,27943,40000,504,188.2001494
8387,27944,20213,11909,64.32533745
8388,27946,48997,1207,28.27095142
8389,27947,45445,1230,101.905551
8390,27948,50620,10862,1174.778283
8391,27949,30853,6947,457.4608192
8392,27950,59619,2006,67.12397524
8393,27953,60000,1021,3.7063119839999996
8394,27954,51745,6111,691.6025351
8395,27956,51917,340,73.19698601
8396,27957,32805,1356,31.90963643
8397,27958,65300,10144,115.01394590000001
8398,27959,54767,2789,189.9216888
8399,27962,28617,7792,87.44444943
8400,27964,45926,545,367.9945982
8401,27965,37097,527,32.73291925
8402,27966,45926,1052,102.8649653
8403,27967,33533,366,98.81209503
8404,27968,40000,298,38.28365879
8405,27970,33754,3409,30.04132996
8406,27972,40000,244,172.8045326
8407,27973,54716,1323,35.15251355
8408,27974,60992,1285,28.00540493
8409,27976,61250,3449,32.39531869
8410,27978,60000,225,14.00124456
8411,27979,50653,1719,23.84287834
8412,27980,37090,2182,42.24670371
8413,27981,47166,1643,208.13275910000002
8414,27982,40000,82,250.764526
8415,27983,29777,10416,31.32848287
8416,27986,25648,2430,157.3222841
8417,28001,41978,26760,201.2408347
8418,28006,43336,1130,210.8995894
8419,28007,30213,611,465.3465347
8420,28009,31943,1121,391.684137
8421,28012,56422,20048,732.4005407000001
8422,28016,41076,13463,313.62545719999997
8423,28018,36349,5562,56.03352743
8424,28019,34544,123,820.0
8425,28020,36140,2322,53.30578512
8426,28021,40621,13612,217.30176719999997
8427,28023,48737,14175,305.85163769999997
8428,28025,49299,49160,451.43576039999994
8429,28027,61136,55435,807.9725987
8430,28031,89177,24390,1738.913446
8431,28032,48552,3105,1332.0463320000001
8432,28033,41374,2749,176.93248369999998
8433,28034,38443,16642,366.9761185
8434,28036,88542,14654,647.7478672
8435,28037,69598,18287,412.20358849999997
8436,28039,23884,116,1364.705882
8437,28040,33757,7969,111.9618973
8438,28043,32036,21055,332.30220479999997
8439,28052,30547,34932,828.6954665
