BUYER_ZIP,BUYER_COUNTY,BUYER_CITY,BUYER_STATE,COUNT
77033,HARRIS,HOUSTON,TX,848
956,BAYAMON,BAYAMON,PR,848
94608,ALAMEDA,OAKLAND,CA,848
32628,DIXIE,CROSS CITY,FL,848
62033,MACOUPIN,GILLESPIE,IL,848
34769,OSCEOLA,ST CLOUD,FL,848
33635,HILLSBOROUGH,TAMPA,FL,848
19002,MONTGOMERY,AMBLER,PA,847
73542,TILLMAN,FREDERICK,OK,847
45817,ALLEN,BLUFFTON,OH,846
25550,MASON,PT PLEASANT,WV,846
2452,MIDDLESEX,WALTHAM,MA,846
28721,HAYWOOD,CLYDE,NC,846
60171,COOK,RIVER GROVE,IL,846
26301,HARRISON,STONEWOOD,WV,846
48033,OAKLAND,SOUTHFIELD,MI,846
63556,SULLIVAN,MILAN,MO,845
63851,PEMISCOT,HAYTI,MO,845
2840,NEWPORT,MIDDLETOWN,RI,845
1543,WORCESTER,RUTLAND,MA,845
11752,SUFFOLK,ISLIP TERRACE,NY,845
10573,WESTCHESTER,PORT CHESTER,NY,845
87105,BERNALILLO,ALBUQUERQUE (S),NM,845
58072,BARNES,VALLEY CITY,ND,845
90502,LOS ANGELES,TORRANCE,CA,844
48183,WAYNE,BROWNSTOWN TWP,MI,844
8638,MERCER,TRENTON,NJ,844
52641,HENRY,MOUNT PLEASANT,IA,844
28391,CUMBERLAND,STEDMAN,NC,844
49445,MUSKEGON,MUSKEGON,MI,844
12816,WASHINGTON,CAMBRIDGE,NY,844
2343,NORFOLK,HOLBROOK,MA,844
21204,BALTIMORE,BALTIMORE,MD,844
98188,KING,TUKWILA,WA,843
8203,ATLANTIC,BRIGANTINE,NJ,843
44429,MAHONING,LAKE MILTON,OH,843
27341,RANDOLPH,SEAGROVE,NC,843
92124,SAN DIEGO,SAN DIEGO,CA,843
12498,ULSTER,WOODSTOCK,NY,843
46628,ST JOSEPH,SOUTH BEND (N),IN,843
23310,NORTHAMPTON,CAPE CHARLES,VA,842
48301,OAKLAND,BLOOMFIELD HILLS,MI,842
12033,RENSSELAER,CASTLETON,NY,842
13830,CHENANGO,OXFORD,NY,842
39202,HINDS,JACKSON,MS,842
91350,LOS ANGELES,SAUGUS,CA,842
27217,ALAMANCE,BURLINGTON,NC,842
1532,WORCESTER,NORTHBOROUGH,MA,842
8611,MERCER,TRENTON,NJ,842
83815,KOOTENAI,COEUR D ALENE,ID,842
97828,WALLOWA,ENTERPRISE,OR,842
31605,LOWNDES,VALDOSTA,GA,841
34240,SARASOTA,SARASOTA,FL,841
8107,CAMDEN,OAKLYN,NJ,841
31096,JOHNSON,WRIGHTSVILLE,GA,841
2554,NANTUCKET,NANTUCKET,MA,841
48360,OAKLAND,LAKE ORION,MI,841
77053,FORT BEND,HOUSTON,TX,841
19102,PHILADELPHIA,PHILADELPHIA,PA,840
20191,FAIRFAX,RESTON,VA,840
35763,MADISON,HUNTSVILLE (E),AL,840
33534,HILLSBOROUGH,GIBSONTON,FL,840
6002,HARTFORD,BLOOMFIELD,CT,840
4901,KENNEBEC,WINSLOW,ME,840
60201,COOK,EVANSTON,IL,840
37615,WASHINGTON,JOHNSON CITY,TN,840
6840,FAIRFIELD,NEW CANAAN,CT,840
81089,HUERFANO,WALSENBURG,CO,839
17844,UNION,MIFFLINBURG,PA,839
50111,POLK,GRIMES,IA,839
35233,JEFFERSON,BIRMINGHAM,AL,839
47119,FLOYD,FLOYD KNOBS,IN,838
28081,CABARRUS,KANNAPOLIS,NC,838
28311,CUMBERLAND,FAYETTEVILLE (NE),NC,838
95202,SAN JOAQUIN,STOCKTON,CA,838
12428,ULSTER,ELLENVILLE,NY,838
33708,PINELLAS,ST PETERSBURG,FL,838
45242,HAMILTON,CINCINNATI,OH,838
79364,LUBBOCK,SLATON,TX,837
31788,COLQUITT,MOULTRIE,GA,837
14092,NIAGARA,LEWISTON,NY,837
39735,CHOCTAW,ACKERMAN,MS,837
35064,JEFFERSON,FAIRFIELD,AL,837
17340,ADAMS,LITTLESTOWN,PA,837
53140,KENOSHA,KENOSHA,WI,837
34208,MANATEE,BRADENTON(NE),FL,836
40447,JACKSON,MCKEE,KY,836
94563,CONTRA COSTA,ORINDA,CA,836
70128,ORLEANS,NEW ORLEANS,LA,836
49329,MONTCALM,HOWARD CITY,MI,836
15202,ALLEGHENY,PITTSBURGH,PA,836
77014,HARRIS,HOUSTON,TX,835
68147,SARPY,BELLEVUE,NE,835
89148,CLARK,LAS VEGAS(SW2),NV,835
72447,CRAIGHEAD,MONETTE,AR,835
8009,CAMDEN,TANSBORO,NJ,835
71202,OUACHITA,MONROE,LA,835
80138,DOUGLAS,PARKER,CO,835
44122,CUYAHOGA,BEACHWOOD,OH,834
55414,HENNEPIN,MINNEAPOLIS,MN,834
35646,COLBERT,LEIGHTON,AL,834
61010,OGLE,BYRON,IL,834
55328,WRIGHT,DELANO,MN,834
76133,TARRANT,FT WORTH,TX,834
98360,PIERCE,ORTING,WA,834
92106,SAN DIEGO,SAN DIEGO,CA,833
60411,COOK,SOUTH CHICAGO HEIGHTS,IL,833
67219,SEDGWICK,WICHITA,KS,833
43103,PICKAWAY,ASHVILLE,OH,833
81623,GARFIELD,CARBONDALE,CO,833
21042,HOWARD,ELLICOTT CITY,MD,833
98685,CLARK,VANCOUVER,WA,833
70125,ORLEANS,NEW ORLEANS,LA,833
44124,CUYAHOGA,MAYFIELD HTS,OH,832
78416,NUECES,CORPUS CHRISTI (NW),TX,832
91202,LOS ANGELES,GLENDALE,CA,832
75009,COLLIN,CELINA,TX,832
48895,INGHAM,WILLIAMSTON,MI,832
30212,SPALDING,EXPERIMENT,GA,831
94133,SAN FRANCISCO,SAN FRANCISCO,CA,831
48111,WAYNE,VAN BUREN TOWNSHIP,MI,831
15314,WASHINGTON,BENTLEYVILLE,PA,831
3461,CHESHIRE,RINDGE,NH,831
14870,STEUBEN,PAINTED POST,NY,831
78729,WILLIAMSON,AUSTIN,TX,830
21236,BALTIMORE,NOTTINGHAM,MD,830
50324,POLK,DES MOINES,IA,830
92701,ORANGE,SANTA ANA,CA,830
90046,LOS ANGELES,WEST HOLLYWOOD,CA,830
43756,MORGAN,MCCONNELSVILLE,OH,830
94507,CONTRA COSTA,ALAMO,CA,830
84403,WEBER,SOUTH OGDEN,UT,830
56156,ROCK,LUVERNE,MN,830
63040,SAINT LOUIS,WILDWOOD,MO,829
1002,HAMPSHIRE,AMHERST,MA,829
19508,BERKS,BIRDSBORO,PA,829
15946,CAMBRIA,PORTAGE,PA,829
18224,LUZERNE,FREELAND,PA,829
33983,CHARLOTTE,PORT CHARLOTTE,FL,828
58104,CASS,FARGO,ND,828
49421,OCEANA,HESPERIA,MI,828
49055,VAN BUREN,GOBLES,MI,828
35214,JEFFERSON,FORESTDALE,AL,828
74047,CREEK,MOUNDS,OK,828
77625,HARDIN,KOUNTZE,TX,828
53177,RACINE,STURTEVANT,WI,828
65109,COLE,JEFERSON CITY,MO,827
73013,OKLAHOMA,OKLAHOMA CITY (N),OK,827
70668,CALCASIEU,VINTON,LA,827
30901,RICHMOND,AUGUSTA,GA,827
57042,LAKE,MADISON,SD,827
78729,WILLIAMSON,AUSTIN (NW),TX,826
48215,WAYNE,DETROIT,MI,826
35073,JEFFERSON,GRAYSVILLE,AL,826
61254,HENRY,GENESEO,IL,826
69337,DAWES,CHADRON,NE,826
97003,WASHINGTON,ALOHA,OR,826
19010,DELAWARE,BRYN MAWR,PA,825
73003,OKLAHOMA,EDMOND (NW),OK,825
6351,NEW LONDON,LISBON,CT,825
11968,SUFFOLK,SOUTHAMPTON,NY,825
5404,CHITTENDEN,WINOOSKI,VT,825
77506,HARRIS,PASADENA (NW),TX,824
59722,POWELL,DEER LODGE,MT,824
81140,CONEJOS,LA JARA,CO,824
56484,CASS,WALKER,MN,824
19122,PHILADELPHIA,PHILADELPHIA,PA,823
32531,OKALOOSA,BAKER,FL,823
30268,FULTON,PALMETTO,GA,823
19365,CHESTER,PARKESBURG,PA,823
92128,SAN DIEGO,RANCHO BERNARDO,CA,823
53532,DANE,DEFOREST,WI,823
94560,ALAMEDA,NEWARK,CA,823
44231,PORTAGE,GARRETTSVILLE,OH,822
21085,HARFORD,JOPPA,MD,822
28762,MCDOWELL,OLD FORT,NC,822
68850,DAWSON,LEXINGTON,NE,822
13211,ONONDAGA,MATTYDALE,NY,822
63119,SAINT LOUIS,WEBSTER GROVES,MO,822
86305,YAVAPAI,PRESCOTT (W),AZ,822
70085,SAINT BERNARD,ST BERNARD,LA,822
27258,ALAMANCE,HAW RIVER,NC,821
76133,TARRANT,FORT WORTH (S),TX,821
23692,YORK,GRAFTON,VA,821
8608,MERCER,TRENTON,NJ,821
30281,HENRY,STOCKBRIDGE (S),GA,820
99615,KODIAK ISLAND,KODIAK,AK,820
2347,PLYMOUTH,LAKEVILLE,MA,820
19138,PHILADELPHIA,PHILADELPHIA,PA,820
63074,SAINT LOUIS,ST ANN,MO,820
94947,MARIN,NOVATO,CA,820
88260,LEA,LOVINGTON,NM,820
44236,SUMMIT,HUDSON,OH,820
91214,LOS ANGELES,LA CRESCENTA,CA,819
2025,NORFOLK,COHASSET,MA,819
4030,YORK,EAST WATERBORO,ME,819
95030,SANTA CLARA,LOS GATOS,CA,819
40019,HENRY,EMINENCE,KY,819
8109,CAMDEN,MERCHANTVILLE,NJ,818
80030,ADAMS,WESTMINSTER,CO,818
37745,GREENE,GREENVILLE,TN,818
43571,LUCAS,WHITEHOUSE,OH,818
15003,BEAVER,AMBRIDGE,PA,818
74079,LINCOLN,STROUD,OK,818
90039,LOS ANGELES,LOS ANGELES,CA,818
71282,MADISON,TALLULAH,LA,818
7628,BERGEN,DUMONT,NJ,818
64132,JACKSON,KANSAS CITY,MO,817
60010,LAKE,BARRINGTON,IL,817
4096,CUMBERLAND,YARMOUTH,ME,817
2725,BRISTOL,SOMERSET,MA,817
59072,MUSSELSHELL,ROUNDUP,MT,817
33760,PINELLAS,CLEARWATER,FL,817
44903,RICHLAND,MANSFIELD (S),OH,816
20877,MONTGOMERY,GAITHERSBURG,MD,816
33068,BROWARD,NORTH LAUDERDALE,FL,816
22501,CAROLINE,LADYSMITH,VA,816
30269,FAYETTE,PEACHTREET CITY,GA,816
77019,HARRIS,HOUSTON,TX,816
41653,FLOYD,PRESTONBURG,KY,816
17066,HUNTINGDON,MOUNT UNION,PA,815
24639,BUCHANAN,RAVEN,VA,815
7424,PASSAIC,WOODLAND PARK,NJ,815
4364,KENNEBEC,WINTHROP,ME,815
33137,MIAMI-DADE,MIAMI,FL,815
73448,LOVE,MARIETTA,OK,815
53555,COLUMBIA,LODI,WI,815
38114,SHELBY,MEMPHIS,TN,815
21207,BALTIMORE,BALTIMORE,MD,815
33901,LEE,FT MYERS,FL,814
44310,SUMMIT,AKRON,OH,814
46373,LAKE,ST JOHN,IN,814
84741,KANE,KANAB,UT,814
75248,DALLAS,DALLAS(PRESTWOOD),TX,814
23418,ACCOMACK,ONLEY,VA,814
28753,MADISON,MARSHALL,NC,814
80828,LINCOLN,LIMON,CO,814
30088,DEKALB,STONE MOUNTAIN,GA,814
31401,CHATHAM,SAVANNAH,GA,814
46613,ST JOSEPH,SOUTH BEND,IN,813
40514,FAYETTE,LEXINGTON,KY,813
75949,ANGELINA,HUNTINGTON,TX,813
92612,ORANGE,IRVINE,CA,813
44129,CUYAHOGA,CLEVELAND,OH,813
60545,KENDALL,PLANO,IL,813
84335,CACHE,SMITHFIELD,UT,813
48503,GENESEE,FLINT,MI,813
68521,LANCASTER,LINCOLN (N),NE,812
48316,MACOMB,SHELBY TWP,MI,811
32506,ESCAMBIA,PENSACOLA W,FL,811
37419,HAMILTON,CHATTANOOGA(SW),TN,811
84302,BOX ELDER,PERRY,UT,811
99122,LINCOLN,DAVENPORT,WA,811
49746,MONTMORENCY,HILLMAN,MI,811
98339,JEFFERSON,PORT HADLOCK,WA,811
79110,RANDALL,AMARILLO(SC),TX,811
72113,PULASKI,N. LITTLE ROCK,AR,811
34996,MARTIN,STUART,FL,810
97457,DOUGLAS,MYRTLE CREEK,OR,810
11716,SUFFOLK,BOHEMIA,NY,810
7726,MONMOUTH,ENGLISHTOWN,NJ,810
85939,NAVAJO,TAYLOR,AZ,810
16046,BUTLER,SEVEN FIELDS,PA,810
25427,BERKELEY,HEDGESVILLE,WV,810
26807,PENDLETON,FRANKLIN,WV,810
83646,ADA,MERIDIAN,ID,809
6256,WINDHAM,NORTH WINDHAM,CT,809
48734,SAGINAW,FRANKENMUTH,MI,809
55056,CHISAGO,NORTH BRANCH,MN,809
67205,SEDGWICK,WICHITA (NW),KS,809
22306,FAIRFAX,GROVETON,VA,809
6114,HARTFORD,HARTFORD,CT,808
18091,NORTHAMPTON,WIND GAP,PA,808
48829,MONTCALM,EDMORE,MI,808
35954,ETOWAH,ATTALLA (SW_,AL,807
77049,HARRIS,HOUSTON,TX,807
45715,WASHINGTON,BEVERLY,OH,807
19567,BERKS,WOMELSDORF,PA,807
80005,JEFFERSON,ARVADA,CO,807
37744,GREENE,GREENEVILLE,TN,807
61603,PEORIA,PEORIA,IL,807
20902,MONTGOMERY,WHEATON,MD,807
80701,MORGAN,FORT MORGAN,CO,807
66086,LEAVENWORTH,TONGANOXIE,KS,807
46240,MARION,INDIANAPOLIS (N),IN,807
27101,FORSYTH,WINSTON-SALEM,NC,807
16743,MCKEAN,PORT ALLEGANY,PA,807
84112,SALT LAKE,SALT LAKE CITY,UT,806
14886,TOMPKINS,TRUMANSBURG,NY,806
54476,MARATHON,SCHOFIELD,WI,806
95573,HUMBOLDT,WILLOW CREEK,CA,806
2863,PROVIDENCE,CENTRAL FALLS,RI,806
33156,MIAMI-DADE,PINECREST,FL,806
50536,PALO ALTO,EMMETSBURG,IA,806
12189,ALBANY,WATERVLIET,NY,805
10307,RICHMOND,STATEN ISLAND,NY,805
66221,JOHNSON,OVERLAND PARK,KS,805
31779,MITCHELL,PELHAM,GA,804
30907,COLUMBIA,AUGUSTA,GA,804
95665,AMADOR,PINE GROVE,CA,804
70774,ASCENSION,ST. AMANT,LA,804
67045,GREENWOOD,EUREKA,KS,804
98589,THURSTON,TENINO,WA,804
49254,JACKSON,MICHIGAN CENTER,MI,804
54456,CLARK,NEILLSVILLE,WI,803
95386,STANISLAUS,WATERFORD,CA,803
33127,MIAMI-DADE,MIAMI,FL,803
32324,GADSDEN,CHATTAHOOCHEE,FL,803
48117,MONROE,CARLETON,MI,803
2339,PLYMOUTH,HANOVER,MA,803
80234,ADAMS,WESTMINSTER,CO,803
41651,FLOYD,MINNIE,KY,803
49862,ALGER,MUNISING,MI,803
91792,LOS ANGELES,WEST COVINA,CA,802
42347,OHIO,HARTFORD,KY,802
98237,SKAGIT,CONCRETE,WA,802
27521,HARNETT,COATS,NC,802
96786,HONOLULU,WAHIAWA,HI,802
99687,MATANUSKA SUSITNA,WASILLA,AK,801
71103,CADDO,SHREVEPORT,LA,801
31329,EFFINGHAM,SPRINGFIELD,GA,801
30025,WALTON,SOCIAL CIRCLE,GA,801
23192,HANOVER,MONTPELIER,VA,801
92883,RIVERSIDE,CORONA,CA,801
98595,GRAYS HARBOR,WESTPORT,WA,801
70435,SAINT TAMMANY,COVINGTON,LA,801
77713,JEFFERSON,BEAUMONT,TX,800
17540,LANCASTER,LEOLA,PA,800
59917,LINCOLN,EUREKA,MT,800
10970,ROCKLAND,POMONA,NY,800
42056,BALLARD,LA CENTER,KY,800
35243,JEFFERSON,BIRMINGHAM,AL,800
8066,GLOUCESTER,WEST DEPTFORD,NJ,800
60420,LIVINGSTON,DWIGHT,IL,800
27944,PERQUIMANS,HERTFORD,NC,800
8759,OCEAN,MANCHESTER,NJ,799
34785,SUMTER,WILDWOOD,FL,799
8223,CAPE MAY,MARMORA,NJ,799
35503,WALKER,JASPER,AL,798
92011,SAN DIEGO,CARLSBAD,CA,798
94127,SAN FRANCISCO,SAN FRANCISCO,CA,798
77020,HARRIS,HOUSTON,TX,798
62232,SAINT CLAIR,CASEYVILLE,IL,798
39520,HANCOCK,BAY ST LOUIS,MS,798
52349,BENTON,VINTON,IA,798
7012,PASSAIC,CLIFTON,NJ,797
38544,PUTNAM,BAXTER,TN,797
18232,CARBON,LANSFORD,PA,797
29627,ANDERSON,BELTON,SC,797
29576,HORRY,GARDEN CITY BEACH,SC,797
60626,COOK,CHICAGO,IL,797
98168,KING,SEATTLE,WA,797
49053,KALAMAZOO,GALESBURG,MI,797
60045,LAKE,LAKE FOREST,IL,796
19118,PHILADELPHIA,PHILADELPHIA,PA,796
77051,HARRIS,HOUSTON,TX,796
10954,ROCKLAND,NANUET,NY,796
49677,OSCEOLA,REED CITY,MI,796
93109,SANTA BARBARA,SANTA BARBARA,CA,796
92113,SAN DIEGO,SAN DIEGO,CA,795
33605,HILLSBOROUGH,TAMPA,FL,795
32656,CLAY,KEYSTONE HGTS,FL,795
20866,MONTGOMERY,BURTONSVILLE,MD,795
36260,CALHOUN,EASTABOGA,AL,795
19365,CHESTER,PARKSBURG,PA,794
13032,MADISON,CANASTOTA,NY,794
66043,LEAVENWORTH,LANSING,KS,794
11940,SUFFOLK,EAST MORICHES,NY,794
8848,HUNTERDON,MILFORD,NJ,794
70380,SAINT MARY,BAYOU VISTA,LA,794
91932,SAN DIEGO,IMPERIAL BEACH,CA,794
60185,DUPAGE,WEST CHICAGO,IL,793
44306,SUMMIT,AKRON,OH,793
54002,SAINT CROIX,BALDWIN,WI,793
67207,SEDGWICK,WICHITA (E),KS,793
44272,PORTAGE,ROOTSTOWN,OH,793
92020,SAN DIEGO,EL CAJON (C),CA,793
11096,NASSAU,INWOOD,NY,792
6355,NEW LONDON,MYSTIC,CT,792
63143,SAINT LOUIS,SAINT LOUIS,MO,792
75563,CASS,LINDEN,TX,792
14217,ERIE,TONAWANDA,NY,792
74016,ROGERS,CHELSEA,OK,791
43143,MADISON,MT STERLING,OH,791
23226,HENRICO,RICHMOND,VA,791
98683,CLARK,VANCOUVER (SE),WA,791
43604,LUCAS,TOLEDO,OH,791
91406,LOS ANGELES,VAN NUYS,CA,791
49285,INGHAM,STOCKBRIDGE,MI,791
96708,MAUI,HAIKU,HI,790
45431,GREENE,DAYTON,OH,790
4062,CUMBERLAND,NORTH WINDHAM,ME,790
73111,OKLAHOMA,OKLAHOMA CITY,OK,790
84118,SALT LAKE,WEST VALLEY CITY(S),UT,790
94549,CONTRA COSTA,LAFAYETTE,CA,790
20646,CHARLES,LAPLATA,MD,789
33178,MIAMI-DADE,DORAL,FL,789
3275,MERRIMACK,ALLENSTOWN,NH,789
12564,DUTCHESS,PAWLING,NY,789
90015,LOS ANGELES,LOS ANGELES,CA,789
84042,UTAH,LINDON,UT,789
19040,MONTGOMERY,HATBORO,PA,789
76437,EASTLAND,CISCO,TX,789
70818,EAST BATON ROUGE,BATON ROUGE (CENTRAL),LA,789
2748,BRISTOL,SOUTH DARTMOUTH,MA,788
33330,BROWARD,COOPER CITY,FL,788
6902,FAIRFIELD,STAMFORD,CT,788
15554,BEDFORD,NEW PARIS,PA,788
38858,ITAWAMBA,NETTLETON,MS,788
36033,BUTLER,GEORGIANA,AL,788
62448,JASPER,NEWTON,IL,788
90401,LOS ANGELES,SANTA MONICA,CA,788
35959,CHEROKEE,CEDAR BLUFF,AL,787
66209,JOHNSON,OVERLAND PARK,KS,787
79721,HOWARD,BIG SPRING,TX,787
36544,MOBILE,IRVINGTON,AL,787
14425,ONTARIO,FARMINGTON,NY,787
48653,ROSCOMMON,ROSCOMMON,MI,787
94506,CONTRA COSTA,DANVILLE,CA,787
15658,WESTMORELAND,LIGONIER,PA,787
14221,ERIE,BUFFALO,NY,786
93728,FRESNO,FRESNO,CA,786
12118,SARATOGA,MECHANICVILLE,NY,786
35127,JEFFERSON,PLEASANT GROVE,AL,786
32084,SAINT JOHNS,SAINT AUGUSTINE,FL,786
67204,SEDGWICK,WICHITA,KS,786
97444,CURRY,GOLD BEACH,OR,786
45315,MONTGOMERY,ENGLEWOOD,OH,786
27801,EDGECOMBE,ROCKY MOUNT,NC,786
59935,LINCOLN,TROY,MT,786
25637,LOGAN,LOGAN,WV,786
36251,CLAY,ASHLAND,AL,786
83211,POWER,AMERICAN FALLS,ID,785
78355,BROOKS,FALFURRIAS,TX,785
46825,ALLEN,FORT WAYNE (N),IN,785
86046,COCONINO,WILLIAMS,AZ,785
33954,CHARLOTTE,PORT CHARLOTTE,FL,784
27958,CURRITUCK,MOYOCK,NC,784
17065,CUMBERLAND,MOUNT HOLLY SPRINGS,PA,784
91326,LOS ANGELES,NORTHRIDGE,CA,784
7604,BERGEN,HASBROUCK HEIGHTS,NJ,784
46408,LAKE,GARY,IN,784
6110,HARTFORD,WEST HARTFORD,CT,784
93221,TULARE,EXETER,CA,784
53406,RACINE,MT PLEASANT,WI,784
2451,MIDDLESEX,WALTHAM,MA,784
65018,MONITEAU,CALIFORNIA,MO,783
53718,DANE,MADISON,WI,783
96826,HONOLULU,HONOLULU,HI,783
15943,CAMBRIA,NANTY GLO,PA,783
13035,MADISON,CAZENOVIA,NY,783
52205,JONES,ANAMOSA,IA,783
10917,ORANGE,CENTRAL VALLEY,NY,783
70520,LAFAYETTE,CARENCRO,LA,783
50428,CERRO GORDO,CLEAR LAKE,IA,783
32905,BREVARD,MELBOURNE,FL,783
95120,SANTA CLARA,SAN JOSE,CA,782
89702,CARSON CITY,CARSON CITY,NV,782
48650,BAY,PINCONNING,MI,782
14108,NIAGARA,NEWFANE,NY,782
32046,NASSAU,HILLIARD,FL,781
60652,COOK,CHICAGO,IL,781
77406,FORT BEND,RICHMOND,TX,781
55077,DAKOTA,INVER GROVE HEIGHTS,MN,781
12143,ALBANY,RAVENA,NY,781
12508,DUTCHESS,BEACON,NY,781
4084,CUMBERLAND,STANDISH,ME,780
15666,WESTMORELAND,MOUNT PLEASANT,PA,780
3076,HILLSBOROUGH,PELHAM,NH,780
72833,YELL,DANVILLE,AR,780
27855,HERTFORD,MURFREESBORO,NC,780
62024,MADISON,EAST ALTON,IL,780
34142,COLLIER,IMMOKALEE,FL,780
7059,SOMERSET,WARREN,NJ,780
46327,LAKE,HAMMOND,IN,780
77331,SAN JACINTO,COLDSPRING,TX,780
43025,LICKING,HEBRON,OH,780
5033,ORANGE,BRADFORD,VT,780
53714,DANE,MADISON,WI,780
20720,PRINCE GEORGES,BOWIE,MD,780
60942,VERMILION,HOOPESTON,IL,779
7733,MONMOUTH,HOLMDEL,NJ,779
56387,STEARNS,WAITE PARK,MN,779
15332,WASHINGTON,FINNLEYVILLE,PA,779
72901,SEBASTIAN,FT SMITH,AR,779
71006,BOSSIER,BENTON,LA,779
54114,MARINETTE,CRIVITZ,WI,779
35586,LAMAR,SULLIGENT,AL,779
4093,YORK,BUXTON,ME,779
73102,OKLAHOMA,OKLAHOMA CITY,OK,779
28433,BLADEN,CLARKTON,NC,778
6610,FAIRFIELD,BRIDGEPORT,CT,778
93110,SANTA BARBARA,SANTA BARBARA,CA,778
28445,ONSLOW,SURF CITY,NC,778
1450,MIDDLESEX,GROTON,MA,778
97539,JACKSON,SHADY COVE,OR,778
1106,HAMPDEN,LONGMEADOW,MA,777
60466,COOK,PARK FOREST,IL,777
45106,CLERMONT,BETHEL,OH,777
22657,SHENANDOAH,STRASBURG,VA,777
17344,ADAMS,MCSHERRYSTOWN,PA,777
90509,LOS ANGELES,TORRANCE,CA,776
15690,WESTMORELAND,VANDERGRIFT,PA,776
81505,MESA,GRAND JUNCTION (W),CO,776
18706,LUZERNE,HANOVER TOWNSHIP,PA,776
12803,SARATOGA,SOUTH GLENS FALLS,NY,776
1463,MIDDLESEX,PEPPERELL,MA,776
48067,OAKLAND,ROYAL OAK,MI,775
11694,QUEENS,BELLE HARBOR,NY,775
15057,WASHINGTON,MCDONALD,PA,775
28226,MECKLENBURG,CHARLOTTE (S),NC,775
28032,GASTON,CRAMERTON,NC,775
68022,DOUGLAS,ELKHORN,NE,774
48809,IONIA,BELDING,MI,774
73015,CADDO,CARNEGIE,OK,774
94931,SONOMA,COTATI,CA,773
49682,LEELANAU,SUTTONS BAY,MI,773
45439,MONTGOMERY,MORAINE,OH,773
84132,SALT LAKE,SALT LAKE CITY,UT,773
92688,ORANGE,RANCHO STA MARGARITA,CA,773
80020,BROOMFIELD,WESTMINSTER,CO,773
11554,NASSAU,EAST MEADOW (LI),NY,773
76691,MCLENNAN,WEST,TX,773
46962,WABASH,NORTH MANCHESTER,IN,773
14001,ERIE,AKRON,NY,773
83252,ONEIDA,MALAD CITY,ID,773
95843,SACRAMENTO,SACRAMENTO,CA,773
27293,DAVIDSON,LEXINGTON,NC,773
60464,COOK,PALOS PARK,IL,773
20784,PRINCE GEORGES,NEW CARROLLTON,MD,773
92122,SAN DIEGO,SAN DIEGO,CA,773
35907,ETOWAH,SOUTHSIDE,AL,772
65041,GASCONADE,HERMANN,MO,772
63601,SAINT FRANCOIS,LEADINGTON,MO,772
20136,PRINCE WILLIAM,BRISTOW,VA,772
3861,STRAFFORD,LEE,NH,772
62951,WILLIAMSON,JOHNSTON CITY,IL,771
21220,BALTIMORE,MIDDLE RIVER,MD,771
83815,KOOTENAI,COEUR DALENE,ID,771
69138,DAWSON,GOTHENBURG,NE,771
4965,SOMERSET,PALMYRA,ME,771
21205,BALTIMORE CITY,BALTIMORE,MD,771
51445,IDA,IDA GROVE,IA,771
19076,DELAWARE,PROSPECT PARK,PA,770
87107,BERNALILLO,LOS RANCHOS DE ALBUQUERQUE,NM,770
49304,LAKE,BALDWIN,MI,770
80030,ADAMS,WESTMINISTER,CO,770
37890,JEFFERSON,WHITE PINE,TN,770
32317,LEON,TALLAHASSEE,FL,770
49727,CHARLEVOIX,EAST JORDAN,MI,769
33413,PALM BEACH,GREENACRES,FL,769
49629,ANTRIM,ELK RAPIDS,MI,769
33319,BROWARD,LAUDERHILL,FL,769
80528,LARIMER,FORT COLLINS,CO,769
44307,SUMMIT,AKRON,OH,769
16025,BUTLER,CHICORA,PA,769
12413,GREENE,CAIRO,NY,768
75002,COLLIN,ALLEN (NE),TX,768
62449,CRAWFORD,OBLONG,IL,768
60477,COOK,ORLAND HILLS,IL,768
5732,RUTLAND,BOMOSEEN,VT,768
15021,WASHINGTON,BURGETTSTOWN,PA,768
92551,RIVERSIDE,MORENO VALLEY,CA,768
6854,FAIRFIELD,NORWALK,CT,768
36079,PIKE,TROY,AL,768
76134,TARRANT,FORT WORTH,TX,768
39476,PERRY,RICHTON,MS,768
97221,MULTNOMAH,PORTLAND,OR,768
29148,CLARENDON,SUMMERTON,SC,767
47512,KNOX,BICKNELL,IN,767
34667,PASCO,BAYONET POINT,FL,767
7024,BERGEN,FT LEE,NJ,767
28429,NEW HANOVER,CASTLE HAYNE,NC,767
6478,NEW HAVEN,OXFORD,CT,767
91361,VENTURA,THOUSAND OAKS,CA,766
8201,ATLANTIC,ABSECON,NJ,766
55760,AITKIN,MCGREGOR,MN,766
20007,DISTRICT OF COLUMBIA,WASHINGTON,DC,766
48036,MACOMB,CLINTON TWP,MI,766
44120,CUYAHOGA,SHAKER HEIGHTS,OH,766
30605,CLARKE,ATHENS (E),GA,766
41095,GALLATIN,WARSAW,KY,765
71019,RED RIVER,COUSHATTA,LA,765
44614,STARK,CANAL FULTON,OH,765
48450,SANILAC,LEXINGTON,MI,765
48442,OAKLAND,HOLLY,MI,765
75647,GREGG,GLADWATER,TX,765
29401,CHARLESTON,CHARLESTON,SC,764
30628,MADISON,COLBERT,GA,764
32771,SEMINOLE,SANFORD(W),FL,764
77510,GALVESTON,SANTA FE,TX,764
49444,MUSKEGON,NORTON SHORES,MI,763
54555,PRICE,PHILLIPS,WI,763
80110,ARAPAHOE,ENGLEWOOD (N),CO,763
