ZIP_CODE,POPULATION,POPULATION_DENSITY_PER_SQ_MILE
4740,1287,33.2446465
4741,3,0.897397547
4742,3496,45.6099152
4743,4676,34.39980578
4745,1082,45.13410921
4746,470,12.74196172
4747,1337,8.208749041
4750,2603,33.20364819
4756,3344,187.6648521
4757,2870,22.21224692
4758,1498,42.63190848
4760,795,7.92582623
4761,529,28.64414122
4762,602,15.13779924
4763,726,20.70972159
4764,66,1.005469143
4765,1262,2.207771987
4766,386,10.56578983
4768,400,1.928110404
4769,9692,127.9353723
4772,762,25.72151899
4773,723,18.53418442
4774,730,4.117756556
4776,925,10.81517164
4777,422,4.68306108
4779,398,4.191414971
4780,808,2.659478176
4781,560,11.45944176
4783,426,7.576161767
4785,2504,24.56081843
4786,1970,28.00403713
4787,544,13.51855073
4841,7297,568.2579238
4843,4851,262.3722213
4847,1536,69.94535519
4848,566,39.6108895
4849,3684,60.27289683
4851,75,32.2997416
4852,69,81.17647059
4853,354,31.13456464
4854,1580,177.988059
4855,307,133.1887202
4856,3330,153.8888119
4858,1533,134.6863469
4859,724,109.118312
4860,1591,89.20161471
4861,2781,254.2744811
4862,3592,55.26323887
4863,1165,49.98283851
4864,4751,102.233603
4901,26248,333.058407
4910,2041,52.56651299
4911,2136,33.50956183
4912,1048,17.58359759
4915,8806,120.5558218
4917,2849,71.73792617
4918,349,97.56779424
4920,1713,6.729628437
4921,1593,33.58846227
4922,1164,29.92980381
4923,482,22.56765615
4924,2275,55.2774808
4925,75,1.319238008
4926,52,477.0642202
4927,3486,79.45661341
4928,2198,56.79880097
4929,837,42.09414605
4930,4295,79.56208436
4932,1181,32.54429717
4933,65,698.9247312
4936,261,0.591670369
4937,6645,127.5652224
4938,9869,80.42080559
4939,1105,29.33368728
4940,118,243.2989691
4941,1751,27.28094229
4942,1326,9.190590388
4943,1792,48.26156042
4944,42,26.1356565
4945,1242,1.345265251
4947,1852,14.67221232
4949,913,35.11538462
4950,4855,93.58134156
4951,906,22.48696947
4952,1829,60.57093655
4953,3228,109.6802691
4955,1362,30.5641578
4956,760,20.03110092
4957,4265,52.36662779
4958,1954,35.58485549
4961,972,3.322963317
4962,125,1524.390244
4963,7238,141.9215686
4964,221,2.380542031
4965,1976,49.22647667
4966,1682,8.42782485
4967,4230,87.13923738
4969,1362,45.84932337
4970,1620,7.026431527
4971,2005,44.76345694
4973,1389,36.82982447
4974,2611,91.33202742
4975,48,872.7272727
4976,9903,99.44867894
4978,799,52.87188989
4979,1064,24.26675181
4981,2316,61.26335837
4982,630,11.80394214
4983,1752,11.65901378
4984,523,22.17135105
4985,114,0.568686335
4986,1721,31.07339532
4987,1030,29.49345703
4988,2134,42.86603861
4989,4215,95.40732022
4992,103,1745.762712
5001,9123,211.1219106
5031,218,21.85682775
5032,2664,38.08380152
5033,2744,94.8824343
5034,310,54.57746479
5035,638,19.97557845
5036,1037,31.0758166
5037,560,53.82027871
5038,1230,31.030829
5039,1110,25.16949729
5040,471,44.30439281
5041,354,60.18361102
5042,605,25.41910004
5043,937,114.5196773
5045,1758,34.00584173
5046,1139,19.05128291
5048,2429,88.24704814
5050,146,337.962963
5051,1549,32.25336276
5052,348,134.155744
5053,332,38.02542664
5055,3363,81.93645843
5056,567,13.24240372
5058,346,84.349098
5059,874,165.279879
5060,4415,63.53797887
5061,1679,64.87885931
5062,702,16.45646772
5065,1064,33.05066319
5067,258,15.68579767
5068,3125,60.72087827
5069,555,46.21149042
5070,484,35.36719035
5071,324,16.78495571
5072,526,20.08093457
5075,1113,43.41212263
5076,412,14.28918253
5077,1215,28.75943854
5079,730,20.00602921
5081,550,59.12071375
5083,151,209.7222222
5084,140,58.99705015
5086,793,32.41630217
5089,4979,121.2999732
5091,3288,49.02194656
5101,4643,135.0180295
5141,112,113.3603239
5142,680,25.26847757
5143,4343,45.78229428
5146,750,16.95221735
5148,1140,42.31311707
5149,2092,47.49579985
5150,831,347.4080268
5151,1553,55.85527262
5152,448,11.00169446
5153,687,54.6800382
5154,661,249.4339623
5155,828,19.94123597
5156,9226,152.847037
5158,1049,91.90467847
5161,552,15.98471028
5201,14851,159.5337845
5250,3408,37.21458445
5251,1350,38.67308353
5252,274,7.037189234
5253,685,52.17854966
5254,273,135.551142
5255,4121,104.5514512
5257,2718,214.0494566
5260,459,47.70318021
5261,2738,85.32518932
5262,2547,33.4427521
5301,16820,112.2493243
5340,763,17.52693359
5341,407,30.97884001
5342,581,38.13336834
5343,917,20.33575056
5345,2119,42.25492542
5346,5184,75.44204322
5350,763,21.00308302
5352,824,20.85864723
5353,1072,29.1716556
5354,2210,113.6246787
5355,813,29.66611932
5356,717,32.43023203
5358,148,11.81448072
5359,594,20.08385177
5360,251,5.159619298
5361,947,31.16977158
5362,127,47.85229842
5363,2021,31.48073149
5401,28185,4758.568293
5403,17593,1072.678495
5404,7240,5070.028011
5405,4406,18909.87124
5408,10114,2396.682464
5439,1734,9633.333333
5440,1998,68.56319275
5441,958,30.10306687
5442,339,10.60402265
5443,6656,58.68763997
5444,1714,84.67124438
5445,3754,90.98620907
5446,15373,419.3856395
5447,79,259.0163934
5448,1134,27.94893281
5450,4977,41.86891672
5452,19710,474.6081052
5454,4447,93.83638244
5455,1080,32.41393799
5456,1277,53.30828637
5457,1617,42.07102901
5458,2044,124.8015631
5459,2156,84.10704533
5461,4542,110.3632608
5462,1938,51.07930735
5463,471,59.73367153
5464,3008,46.41402296
5465,5355,122.9931785
5468,12942,202.6176535
5471,896,17.34484494
5472,1643,41.69098429
5473,1413,74.75794931
5474,803,59.68485209
5476,3183,49.91296985
5477,4397,94.73842972
5478,14449,238.9370287
5481,0,0
5482,7198,293.8438929
5483,1303,64.06411328
5485,93,505.4347826
5486,1654,110.7465685
5487,1498,33.29036846
5488,7690,119.064208
5489,3174,59.88679245
5491,5909,68.5602237
5492,682,41.41868092
5494,1767,51.65005408
5495,9341,279.0857484
5602,11916,146.7614203
5640,161,43.31450094
5641,17169,317.456502
5647,1141,38.76601094
5648,423,47.42684157
5649,574,36.76188036
5650,1123,47.69792729
5651,1546,89.98835856
5652,776,24.77017365
5653,547,17.10764997
5654,970,335.5240401
5655,2868,84.51202263
5656,3508,75.13708019
5657,56,400
5658,1402,37.33489561
5660,1660,41.77782252
5661,5620,85.04585212
5663,6773,123.5475456
5664,80,4705.882353
5667,2166,47.89280502
5669,634,14.94789456
5672,4314,59.42230609
5673,2574,46.94510305
5674,1705,42.70293285
5675,1064,26.76864245
5676,4984,49.08652189
5677,2232,145.038664
5678,163,230.5516266
5679,3296,82.93075684
5680,2168,32.64765232
5681,458,17.94389594
5682,1251,27.09551657
5701,20802,357.2017309
5730,302,21.77989326
5732,708,72.0170888
5733,5895,51.5910523
5734,1306,29.61048383
5735,4402,102.7256604
5736,684,114.2093839
5737,875,13.63353069
5738,1072,21.4066057
5739,1407,25.72823523
5740,25,892.8571429
5742,597,23.18356569
5743,4330,43.79931216
5744,533,23.95936348
5747,280,5.53458125
5748,323,8.494634967
5751,811,17.40941096
5753,10491,123.7949142
5757,832,33.98553981
5758,784,26.01108125
5759,1827,101.4718134
5760,1123,28.66990043
5761,1000,26.28811777
5762,542,27.11220049
5763,2747,95.52124626
5764,3452,79.92405825
5765,1803,228.1700835
5766,572,12.52326218
5767,1143,20.03154574
5769,1216,39.66079583
5770,1136,27.49806352
5772,713,15.66206836
5773,2136,30.24681743
5774,1129,50.67097527
5775,623,49.24901186
5776,714,16.02046311
5777,3420,70.89993159
5778,733,29.46259898
5819,9444,103.870393
5820,662,27.57069676
5821,1269,36.46132628
5822,1873,48.41044197
5824,1139,21.99733483
5825,191,75.10813999
5826,983,31.40675421
5827,309,20.98187003
5828,1928,35.90985286
5829,2003,78.66624774
5830,1502,47.9137425
5832,982,33.4639632
5833,273,18.89665675
5836,1068,37.40412566
5837,353,7.679589262
5839,775,31.99834847
5841,425,14.82696065
5842,522,28.62626817
5843,2556,70.69952701
5845,1096,26.19753322
5846,1252,22.50381954
5847,879,15.69754982
5850,231,570.3703704
5851,6528,81.83938019
5853,711,23.71976647
5855,7170,128.4900183
5857,1540,37.31795381
5858,368,4.702454732
5859,1819,32.70053572
5860,2557,33.79726925
5862,356,12.94969263
5866,732,22.44779049
5867,899,24.95627793
5868,364,25.94255577
5871,1638,34.70486038
5872,789,32.70873062
5873,675,22.81561602
5874,505,13.79027854
5875,454,27.04795949
5901,20,0.558300533
5902,188,177.5259679
5903,868,13.02032551
5904,267,467.6007005
5905,827,4.386779192
5906,1178,24.47588772
5907,177,1.606768398
6001,18385,788.7849665
6002,20486,786.0184937
6010,60448,2289.870445
6013,9326,313.4579188
6016,6226,415.0943396
6018,2865,239.0687583
6019,10129,441.2354069
6020,0,0
6021,314,55.6145944
6022,163,100.617284
6023,1296,1414.847162
6024,647,81.44511581
6026,5117,303.8779025
6027,1492,94.66404416
6029,15547,459.8887771
6031,1287,33.48423353
6032,17675,774.7096209
6033,28762,837.5899123
6035,7513,490.0208714
6037,18565,730.7616611
6039,1942,92.57317189
6040,35306,2080.617597
6042,22942,2198.351859
6043,4986,345.9616986
6051,30519,7454.56766
6052,7858,3080.360643
6053,34863,4356.785804
6057,6707,183.8894525
6058,1787,35.22709352
6059,0,0
6060,2581,213.8005302
6061,169,1320.3125
6062,17715,2027.119808
6063,3285,110.9872289
6065,882,91.5602616
6066,29219,1649.952002
6067,19709,1463.938201
6068,1612,51.84279925
6069,2535,50.61900958
6070,15104,690.6264289
6071,11645,403.4996535
6073,5651,334.2204873
6074,25705,916.0400556
6076,12659,147.8682397
6078,12413,485.6986344
6081,1381,2001.449275
6082,44654,1342.089445
6084,15067,377.8937072
6085,7276,1523.769634
6088,4936,438.6775684
6089,2813,1048.844146
6090,1232,90.94935774
6091,140,12.60126013
6092,4203,486.9091752
6093,3322,198.8507123
6095,29079,982.7970799
6096,12498,1302.010626
6098,12426,219.781386
6103,1410,3000
6105,19392,8251.914894
6106,39902,9439.791815
6107,18786,2879.521766
6108,24307,2994.579278
6109,26668,2167.777597
6110,12650,3791.966427
6111,30562,2325.698196
6112,22879,8395.963303
6114,27449,6790.945077
6117,17267,1737.822061
6118,26956,2722.003433
6119,15474,7581.577658
6120,12887,3621.97864
6160,0,0
6226,20114,2781.634629
6231,4083,256.7924528
6232,3297,213.4809635
6234,8244,269.1127505
6235,2257,116.8763917
6237,5492,254.6483053
6238,12428,332.5217391
6239,11183,491.1071099
6241,6650,242.3469388
6242,1408,54.04990403
6243,60,171.9197708
6247,2841,83.50970018
6248,5603,266.3402576
6249,7308,135.0881733
6250,4821,285.1987695
6254,1922,98.61973421
6255,4744,208.536639
6256,2154,288.0834559
6259,4498,108.1848137
6260,9510,475.8568927
6262,586,614.9003148
6263,345,1493.506494
6264,166,114.640884
6266,495,522.1518987
6268,11481,436.8887705
6269,9844,7696.637998
6277,4140,180.0547993
6278,4454,112.4775878
6279,6041,181.444104
6280,3162,217.5887696
6281,6930,124.9977454
6282,1096,191.1739055
6320,27617,4990.422841
6330,3282,179.2952745
6331,5137,128.5857322
6332,258,560.8695652
6333,6607,281.5442962
6334,2592,133.7392291
6335,6729,620.9283012
6336,84,136.8078176
6339,8302,308.5901201
6340,31242,1369.302244
6350,67,287.5536481
6351,16301,313.3602461
6353,162,723.2142857
6354,6141,297.7743296
6355,12985,923.6076535
6357,12552,1189.312109
6359,5313,97.8903731
6360,37541,1392.935327
6365,4720,153.0976322
6370,7429,315.0284115
6371,9952,181.8912892
6373,345,101.9202363
6374,8373,323.6692566
6375,3660,461.7713853
6376,57,570
6377,2962,177.7697755
6378,5399,253.9988709
6379,9038,752.6648901
6380,2862,2996.858639
6382,11947,661.370682
6384,2672,70.32134116
6385,15893,637.1472097
6387,213,1990.654206
6389,41,325.3968254
6390,236,58.18540434
6401,19237,3202.963703
6403,6033,623.8238031
6405,27860,1310.99713
6409,693,512.195122
6410,29161,895.058318
6412,3994,248.8318485
6413,13235,817.1770808
6414,214,737.9310345
6415,16857,309.7802117
6416,14005,1206.287683
6417,4629,342.5336688
6418,12914,2548.145225
6419,6525,184.6820073
6420,4182,143.0966638
6422,7388,312.270172
6423,5097,132.5066292
6424,12808,318.0610395
6426,3245,567.6053874
6437,22375,475.2145102
6438,2550,207.5871052
6441,5438,210.1480079
6442,2745,823.5823582
6443,18269,505.3944893
6444,370,562.3100304
6447,6404,274.2494968
6450,36493,2600.513076
6451,24419,2497.34097
6455,3148,290.1115105
6456,295,340.2537486
6457,47648,1161.636355
6460,38207,3043.654903
6461,14552,1512.210329
6467,157,2343.283582
6468,19479,747.0946957
6469,3209,319.0495128
6470,16003,428.9543517
6471,7720,857.4919471
6472,6853,419.2976016
6473,24388,1126.622627
6475,10242,680.1248423
6477,13956,812.2926489
6478,12683,387.3499679
6479,10431,1417.062899
6480,9508,407.1948608
6481,1277,710.2335929
6482,11557,567.7720462
6483,16540,1139.275382
6484,39559,1291.680272
6488,19904,510.4636849
6489,32067,1153.572199
6492,45241,1143.98058
6498,6963,441.2547529
6510,2737,11356.84647
6511,53600,9041.835358
6512,29861,2840.658295
6513,38978,5382.958155
6514,26265,2346.136668
6515,17141,3760.640632
6516,55564,5170.187029
6517,14853,2920.369642
6518,19848,1211.204003
6519,16428,9831.238779
6524,5563,263.5493652
6525,8990,477.8864555
6604,30313,9672.303765
6605,23397,9985.915493
6606,46236,8741.917187
6607,7843,6709.153122
6608,13671,13234.26912
6610,22735,7434.597776
6611,36091,1508.505747
6612,7453,277.7964143
6614,32929,2994.906776
6615,18453,2847.245795
6702,3654,5718.309859
6704,25139,3151.830491
6705,27122,4796.109637
6706,14324,3858.836207
6708,29418,3100.874881
6710,10715,10867.13996
6712,9376,658.6582367
6716,16680,816.2066941
6750,1446,194.3287193
6751,3577,188.4913316
6752,1735,103.9357815
6754,1699,52.49660116
6755,1133,251.3309672
6756,2853,79.13130305
6757,2258,65.65098564
6758,354,134.5496009
6759,5720,113.8829713
6762,7561,434.2906376
6763,2033,138.3840447
6770,31975,1912.609164
6776,26889,483.5194476
6777,1733,108.9731497
6778,1378,194.2486608
6779,8324,2604.505632
6782,2376,316.2097418
6783,2228,86.19288947
6784,3689,159.1183575
6785,686,50.93933318
6786,9867,687.3563218
6787,7975,651.8185533
6790,36482,877.4562859
6791,5666,183.6033701
6793,1140,80.58245564
6794,1065,78.39528892
6795,14144,539.7443236
6796,1009,27.16162378
6798,9984,274.2857143
6801,18581,1100.379012
6804,16466,832.4149436
6807,7150,2273.449921
6810,49482,2389.395915
6811,31400,1480.782834
6812,13881,679.00993
6820,20732,1638.375217
6824,33900,1683.719082
6825,21123,3139.565993
6830,24027,1767.861085
6831,14792,537.4609403
6840,19738,889.2993918
6850,18078,2694.589358
6851,26703,3498.362374
6853,3646,3045.948204
6854,29100,5960.671856
6855,7892,3322.947368
6856,3,750
6870,7316,3186.41115
6877,24677,713.7237889
6878,8043,3362.458194
6880,26647,1324.206132
6883,10179,514.7928994
6890,4306,1487.906012
6896,9110,289.9058045
6897,18071,674.0646798
6901,6828,14683.87097
6902,63406,6230.323278
6903,14499,829.2724777
6905,19649,3955.908999
6906,9088,7516.956162
6907,9016,4345.060241
7001,16305,4311.210999
7002,63031,10785.59206
7003,47312,8947.049924
7004,7440,723.3132413
7005,15269,813.132389
7006,24812,2682.668397
7008,22844,5133.483146
7009,12411,2919.548342
7010,23594,24500.51921
7011,39710,11924.92492
7012,11703,5575.512149
7013,27051,6218.62069
7014,5184,3759.24583
7016,22625,4684.26501
7017,35945,16068.39517
7018,28322,16788.38174
7020,11513,12300.21368
7021,2091,1486.140725
7022,13835,16431.11639
7023,7318,5453.055142
7024,35353,13891.15914
7026,30555,14028.92562
7027,4226,6364.457831
7028,7618,5887.171561
7029,16026,12271.05666
7030,50005,39560.91772
7031,15392,6010.152284
7032,40684,4635.296798
7033,7914,3668.984701
7034,9360,7482.014388
7035,10607,1579.362716
7036,41970,3867.489864
7039,29358,2126.31274
7040,23876,6851.07604
7041,6868,5210.925645
7042,25599,6779.396186
7043,12138,4670.257791
7044,13584,4889.848812
7045,10127,1432.795699
7046,4194,1594.070696
7047,60773,11693.86184
7050,30074,13639.00227
7052,46182,3830.941518
7054,29305,2134.532741
7055,69816,22227.31614
7057,11335,11519.30894
7058,5372,1832.821563
7059,15311,782.4909286
7060,44998,8873.594952
7062,12949,6991.900648
7063,13538,7434.376716
7064,3723,2701.741655
7065,27346,7017.192712
7066,14756,3427.642276
7067,18036,4514.643304
7068,5819,1646.110325
7069,6157,972.2090636
7070,18061,6422.830725
7071,20554,4515.377856
7072,6127,1532.133033
7073,8913,2403.073605
7074,2708,2157.768924
7075,7626,6958.029197
7076,23480,2609.468771
7077,2766,1784.516129
7078,13250,2047.280593
7079,16316,5708.887334
7080,23377,2816.845403
7081,15808,3056.45785
7082,5384,891.3907285
7083,53053,6134.003931
7086,12554,15537.12871
7087,66515,51602.01707
7088,3606,8484.705882
7090,30338,4511.89768
7092,6730,1672.465209
7093,60884,50610.14131
7094,16264,2824.101406
7095,19844,4811.833172
7102,12579,10714.65077
7103,32698,15372.82558
7104,50478,19912.42604
7105,46983,10116.92506
7106,31298,21963.50877
7107,37650,22721.78636
7108,24386,17761.10706
7109,35897,10728.33234
7110,28351,8373.006497
7111,53942,18422.81421
7112,26417,14506.86436
7114,14748,1980.926797
7201,26263,3951.700271
7202,40849,17614.92022
7203,21085,7953.602414
7204,13297,10793.01948
7205,21398,7786.754003
7206,26636,16689.22306
7208,31219,17758.24801
7302,36352,24678.88663
7304,41233,22014.41538
7305,60104,10348.48485
7306,52669,19349.37546
7307,43812,19558.92857
7310,12838,20977.12418
7311,522,18000
7401,6494,2100.938208
7403,7603,1196.56909
7405,17701,898.9386014
7407,19403,7327.416918
7410,32457,6315.820198
7416,5781,616.3770125
7417,10580,1128.412969
7418,2249,480.2477045
7419,9160,585.7526538
7420,4942,1983.942192
7421,7439,285.7197726
7422,6616,539.6851293
7423,4078,2350.432277
7424,26222,4601.158098
7430,25890,1008.845419
7432,7128,4583.92283
7435,2405,160.944924
7436,12754,1508.634966
7438,11559,421.6612556
7439,2456,1011.532125
7440,4494,2899.354839
7442,11097,3809.474768
7444,11046,2124.639354
7446,14484,2624.388476
7450,24985,4337.673611
7452,11601,4274.502579
7456,12211,484.5442641
7457,3559,1763.627354
7458,11360,1115.365734
7460,3457,102.9052807
7461,19563,232.4556192
7462,6885,408.3872116
7463,9615,4660.688318
7465,6244,793.2918308
7470,54717,2299.806658
7480,16122,482.4923685
7481,16716,2550.503509
7495,0,0
7501,33543,18170.63922
7502,15406,16929.67033
7503,18723,12087.153
7504,12882,15557.97101
7505,2256,11336.68342
7506,18791,5636.172765
7508,22600,4444.444444
7512,10804,2739.350913
7513,11508,19439.18919
7514,18289,19665.5914
7522,20883,25436.05359
7524,12709,16855.43767
7601,43010,10277.18041
7603,8187,10701.96078
7604,11842,7739.869281
7605,8950,5807.916937
7606,2310,3609.375
7607,9555,7523.622047
7608,67,43.42190538
7620,1849,288.4105444
7621,26761,9560.914612
7624,8373,2646.333755
7626,8537,4152.237354
7627,4881,2361.393324
7628,17433,8808.994442
7630,7379,3352.567015
7631,27119,5523.217923
7632,5309,2536.550406
7640,4664,2545.851528
7641,3382,1738.817481
7642,10207,3467.05163
7643,10626,7194.312796
7644,24136,10581.32398
7645,7832,1963.399348
7646,16341,7186.015831
7647,5152,2278.637771
7648,5730,2098.132552
7649,7978,3291.254125
7650,19601,15858.41424
7652,26342,2515.950334
7656,8669,3336.797537
7657,11032,4322.884013
7660,12729,7470.070423
7661,11340,6136.363636
7662,5530,5312.199808
7663,13659,5079.583488
7666,39776,6599.634976
7670,14573,3107.249467
7675,26339,2740.505671
7676,9075,3129.310345
7677,5730,1682.819383
7701,23813,2567.716196
7702,3809,1756.918819
7703,690,794.9308756
7704,6133,3814.054726
7711,1533,1858.181818
7712,39158,3297.238127
7716,8574,1740.207023
7717,1901,4462.441315
7718,6263,2936.240038
7719,21538,1652.320675
7720,4298,7022.875817
7721,2974,3236.126224
7722,10209,278.0910354
7723,1020,626.1510129
7724,21710,1750.806452
7726,42508,1313.800031
7727,7050,320.6148529
7728,56257,1158.409521
7730,17396,3547.30832
7731,38304,1142.788949
7732,5189,1343.256536
7733,16849,939.972106
7734,13269,7483.92555
7735,19569,3821.32396
7737,4264,1651.432998
7738,6095,1150.434126
7739,5938,2201.705599
7740,31038,5712.86582
7746,18666,1430.564071
